name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
"Dr Hemant Yadav, Facial Surgery (Oral & Maxillo- Facial Surgeon), Gold Medalist",dr-hemant-yadav-facial-surgery-oral-maxillo-facial-surgeon-gold-medalist,,"H-69, Meera Marg, Bani Park, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.930312,75.79735,919414215448,,,Hospital,"{""Monday"": ""4:30 to 8:30\u202fPM"", ""Tuesday"": ""4:30 to 8:30\u202fPM"", ""Wednesday"": ""4:30 to 8:30\u202fPM"", ""Thursday"": ""4:30 to 8:30\u202fPM"", ""Friday"": ""4:30 to 8:30\u202fPM"", ""Saturday"": ""4:30 to 8:30\u202fPM"", ""Sunday"": ""Closed""}",5,22,ChIJTZT60ZCzbTkRGD63kJv8z7I,https://www.google.com/maps/search/?api=1&query=Dr%20Hemant%20Yadav%2C%20Facial%20Surgery%20(Oral%20%26%20Maxillo-%20Facial%20Surgeon)%2C%20Gold%20Medalist&query_place_id=ChIJTZT60ZCzbTkRGD63kJv8z7I,https://lh3.googleusercontent.com/p/AF1QipMFEQJ51DeDNWFiUT6FuV0IK970LF0BgyYzb93o=w426-h240-k-no,,jai.drhemantyadavfacials.28@antidote-temp.com,FALSE,pending,unclaimed
Dr R K Jenaw Clinic,dr-r-k-jenaw-clinic,,"WQPW+VC5, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.9371301,75.7960973,919509868969,,https://book-appointment.healthplix.com/dr-r-k-jenaw-chest-diseases-and-tuberculosis--shastri-nagar-jaipur,Doctor,"{""Monday"": ""5 to 7\u202fPM"", ""Tuesday"": ""5 to 7\u202fPM"", ""Wednesday"": ""5 to 7\u202fPM"", ""Thursday"": ""5 to 7\u202fPM"", ""Friday"": ""5 to 7\u202fPM"", ""Saturday"": ""5 to 7\u202fPM"", ""Sunday"": ""Closed""}",3.6,21,ChIJg7O4EOazbTkRlb2Q7tKNfoA,https://www.google.com/maps/search/?api=1&query=Dr%20R%20K%20Jenaw%20Clinic&query_place_id=ChIJg7O4EOazbTkRlb2Q7tKNfoA,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAi1f5IvOhXAfygcK3leQ_mOdOKADcADYMN5p3LpNqlQ59HzD4kfxyPbuZ972E5Wtxq_9EUn2IpV_MCpi7Y11Ti0Ggom_aX5QTLuRutymWQY3_5dJlydpWpbpEkys5LAWzMQguAQ=w408-h906-k-no,,jai.drrkjenawclinic.29@antidote-temp.com,FALSE,pending,unclaimed
Skinovations - Rejuvenating Aesthetics,skinovations-rejuvenating-aesthetics,,"G-2, Marbella Pharma, D- 50, Shanti Path, adjoining Gupta Jewels, Patrakar Colony, Sector 7, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8939875,75.8347261,919079377359,,https://www.instagram.com/skinovationsx?igsh=MW1nYnM3YWNxdXc1cQ==&utm_source=qr,Skin care clinic,"{""Monday"": ""9:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 8\u202fPM"", ""Thursday"": ""9:30\u202fAM to 8\u202fPM"", ""Friday"": ""9:30\u202fAM to 8\u202fPM"", ""Saturday"": ""9:30\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 5:30\u202fPM""}",5,461,ChIJuVyHr9i3bTkRvhJQTdRbt60,https://www.google.com/maps/search/?api=1&query=Skinovations%20-%20Rejuvenating%20Aesthetics&query_place_id=ChIJuVyHr9i3bTkRvhJQTdRbt60,https://lh3.googleusercontent.com/p/AF1QipNpb6kweF6FpbcTvilUugWcpnz1wayAz-8Ct7F_=w408-h544-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted",jai.skinovationsrejuvena.30@antidote-temp.com,FALSE,pending,unclaimed
Pulsekin,pulsekin,,"309/6, Shanti Path, opposite LG showroom, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8908,75.830971,919799336398,,http://www.pulsekin.com/,"Skin care clinic, Dermatologist, Hair transplantation clinic","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.6,61,ChIJUQX242W1bTkRHPRG96g2vx8,https://www.google.com/maps/search/?api=1&query=Pulsekin&query_place_id=ChIJUQX242W1bTkRHPRG96g2vx8,https://lh3.googleusercontent.com/p/AF1QipNfOiR96C2nnR5zZFeo-OyIUpmoyDE1ueAkGDiV=w408-h407-k-no,Credit Cards Accepted,jai.pulsekin.31@antidote-temp.com,FALSE,pending,unclaimed
Rosh Clinic & Academy,rosh-clinic-academy,,"H-19, First Floor, Bhagat Singh Marg, near Dwarka, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9128773,75.7995476,919352282171,,https://www.instagram.com/rosh_aesthetics?igsh=MXJkZDd4bWZrbDd3eA==,Skin care clinic,"{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",5,54,ChIJtyyadNm1bTkRPGo-I-mAPwk,https://www.google.com/maps/search/?api=1&query=Rosh%20Clinic%20%26%20Academy&query_place_id=ChIJtyyadNm1bTkRPGo-I-mAPwk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrVcelk4OwdWi13HDfDn-aC3hVfIbXz0b6dZFodynCBVeqMVuYrcjKg1LI3pPxygS2puryJA8iQaZNjzj5Wjp-Ljb-43Yxz_eSa1nBoSEoloRs123k08eGF8PgupgsHCMmQL7Bclg=w408-h711-k-no,,jai.roshclinicacademy.32@antidote-temp.com,FALSE,pending,unclaimed
Dr Mehak’s Cosmetology,dr-mehaks-cosmetology,,"1st floor hotel imperial Arvind marg, Mirza Ismail Rd, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9155273,75.8111351,,,,Skin care clinic,"{""Monday"": ""11\u202fAM to 4\u202fPM"", ""Tuesday"": ""11\u202fAM to 4\u202fPM"", ""Wednesday"": ""11\u202fAM to 4\u202fPM"", ""Thursday"": ""11\u202fAM to 4\u202fPM"", ""Friday"": ""11\u202fAM to 4\u202fPM"", ""Saturday"": ""11\u202fAM to 4\u202fPM"", ""Sunday"": ""Closed""}",4.3,69,ChIJobq9Loe3bTkRPziVwXwuzDk,https://www.google.com/maps/search/?api=1&query=Dr%20Mehak%E2%80%99s%20Cosmetology&query_place_id=ChIJobq9Loe3bTkRPziVwXwuzDk,https://lh3.googleusercontent.com/p/AF1QipNPIORqF5i8tV9uvSfG2XnPatEPAOif5GV0AQWI=w408-h725-k-no,,jai.drmehakscosmetology.33@antidote-temp.com,FALSE,pending,unclaimed
SEL'PHI,selphi,,"police Thana, 309/6, Shanti Path, near Jawahar Nagar, opposite LG showroom, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8908,75.830971,919587115817,,,"Tattoo removal service, Cosmetic surgeon, Dermatologist, Facial spa, Hair removal service, Hair transplantation clinic, Laser hair removal service, Skin care clinic","{""Monday"": ""10\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 7:30\u202fPM"", ""Sunday"": ""Closed""}",5,87,ChIJVd8ovRa1bTkRor3olt2tNz8,https://www.google.com/maps/search/?api=1&query=SEL'PHI&query_place_id=ChIJVd8ovRa1bTkRor3olt2tNz8,https://lh3.googleusercontent.com/p/AF1QipNeeoH0RVQads3xEZySjaMj4Rk5SXaZJEcz14t_=w408-h272-k-no,Free Parking,jai.selphi.34@antidote-temp.com,FALSE,pending,unclaimed
Jivina Skin Clinic,jivina-skin-clinic,,"Lalita, 1-D-156, behind Kalptaru Shopping Centre, Indra Verna Colony, Shastri Nagar, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.9401274,75.8021845,919829543143,,,"Skin care clinic, Sexologist, Dermatologist","{""Monday"": ""5:30 to 8:30\u202fPM"", ""Tuesday"": ""5:30 to 8:30\u202fPM"", ""Wednesday"": ""5:30 to 8:30\u202fPM"", ""Thursday"": ""5:30 to 8:30\u202fPM"", ""Friday"": ""5:30 to 8:30\u202fPM"", ""Saturday"": ""5:30 to 8:30\u202fPM"", ""Sunday"": ""Closed""}",5,110,ChIJgw4XvrqzbTkRA2olXrbMvKQ,https://www.google.com/maps/search/?api=1&query=Jivina%20Skin%20Clinic&query_place_id=ChIJgw4XvrqzbTkRA2olXrbMvKQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npr-qx3EjU3Pl_TNOloQIoBWnov7D2L4dOXpHCbHwtFNJ1hWfBusOhrMwm7btugl8Ehrdxs2SuMTx8p9mTcelpe1SYVzH8Js0R-8Rka_0V720w2NYJWv_4uUQ_Y3V-GWb5Hdp-PTg=w408-h725-k-no,Digital Payments,jai.jivinaskinclinic.35@antidote-temp.com,FALSE,pending,unclaimed
Dr. Shubhra's Skin & Hair Clinic,dr-shubhras-skin-hair-clinic,,"Shop no. 26, time square complex, Shivaji chowk, Indrapuri, Brahampuri, Jaipur, Rajasthan 302002, India",Jaipur,Rajasthan,India,302002,26.9337294,75.820522,918949027401,,https://drshubhrashukla.com/,Dermatologist,"{""Monday"": ""11\u202fAM to 2\u202fPM"", ""Tuesday"": ""11\u202fAM to 2\u202fPM"", ""Wednesday"": ""11\u202fAM to 2\u202fPM"", ""Thursday"": ""11\u202fAM to 2\u202fPM"", ""Friday"": ""11\u202fAM to 2\u202fPM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",5,148,ChIJ1y0B5cyxbTkRHHL6dJjXSWM,https://www.google.com/maps/search/?api=1&query=Dr.%20Shubhra's%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJ1y0B5cyxbTkRHHL6dJjXSWM,https://lh3.googleusercontent.com/p/AF1QipO9JPVP2-y87GxibWqWIlWEpVuBBgnIt1aETemJ=w408-h306-k-no,,jai.drshubhrasskinhaircl.36@antidote-temp.com,FALSE,pending,unclaimed
Advance Skincity,advance-skincity,,"Subash Nagar Shopping Centre, A-7/8, near doodh Mandi chauraha, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 332031, India",Jaipur,Rajasthan,India,332031,26.9371625,75.7959167,919660060107,,,"Tattoo removal service, Hair transplantation clinic, Laser hair removal service, Skin care clinic, Dermatologist","{""Monday"": ""9:30\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Thursday"": ""9:30\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Friday"": ""9:30\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Saturday"": ""9:30\u202fAM to 2\u202fPM, 4 to 8\u202fPM"", ""Sunday"": ""Closed""}",4.8,98,ChIJP7bLiiWzbTkRHXz2kTw2j-Q,https://www.google.com/maps/search/?api=1&query=Advance%20Skincity&query_place_id=ChIJP7bLiiWzbTkRHXz2kTw2j-Q,https://lh3.googleusercontent.com/p/AF1QipOyvo6ZwE0Us-wNRDOJWjDCAa9IUKdTSo3oQLWe=w408-h612-k-no,"Digital Payments, Appointment Required",jai.advanceskincity.37@antidote-temp.com,FALSE,pending,unclaimed
Nice Clinic,nice-clinic,,"Shop no.31, Fruit Mandi, Punjabi Tower, 1st.Floor, Johari Bazar Rd, near Sanganeri Gate, behind Johari Bazar, Jaipur, Rajasthan 302003, India",Jaipur,Rajasthan,India,302003,26.9173205,75.8248926,919929817785,,https://niceclinicjaipur.com/,Sexologist,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 3\u202fPM""}",4.9,203,ChIJEaatDbS2bTkRRnrqAVth-eM,https://www.google.com/maps/search/?api=1&query=Nice%20Clinic&query_place_id=ChIJEaatDbS2bTkRRnrqAVth-eM,https://lh3.googleusercontent.com/p/AF1QipNe9fpiUoEzoqmU9zH08VgQsdb_85_H1aZzgNzD=w416-h240-k-no,"Wheelchair Accessible, Digital Payments",jai.niceclinic.39@antidote-temp.com,FALSE,pending,unclaimed
Dr Alok Bhardwaj,dr-alok-bhardwaj,,"C1, Jayanti Market, New Colony, Jaipur, Rajasthan 302016, India",Jaipur,Rajasthan,India,302016,26.9179594,75.8100645,917665531451,,https://bhardwajdental.in/,Oral and maxillofacial surgeon,"{""Monday"": ""11\u202fAM to 6\u202fPM"", ""Tuesday"": ""11\u202fAM to 6\u202fPM"", ""Wednesday"": ""11\u202fAM to 6\u202fPM"", ""Thursday"": ""11\u202fAM to 6\u202fPM"", ""Friday"": ""11\u202fAM to 6\u202fPM"", ""Saturday"": ""11\u202fAM to 6\u202fPM"", ""Sunday"": ""Closed""}",4.8,26,ChIJgQX4_V23bTkReLanXfYMy8k,https://www.google.com/maps/search/?api=1&query=Dr%20Alok%20Bhardwaj&query_place_id=ChIJgQX4_V23bTkReLanXfYMy8k,https://lh3.googleusercontent.com/p/AF1QipPFAK2r9xdqacI-QSGDXPZYzQddffI9413qDFhM=w426-h240-k-no,,jai.dralokbhardwaj.40@antidote-temp.com,FALSE,pending,unclaimed
Rasa Wellness Center,rasa-wellness-center,,"121, First Floor, City Pulse Mall, Narayan Singh Rd, Rambagh, Jaipur, Rajasthan 302005, India",Jaipur,Rajasthan,India,302005,26.8998634,75.8139556,919799088000,,,Skin care clinic,"{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.6,62,ChIJhakNN6K2bTkRuJ-UZQ9NXD4,https://www.google.com/maps/search/?api=1&query=Rasa%20Wellness%20Center&query_place_id=ChIJhakNN6K2bTkRuJ-UZQ9NXD4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQYcTwj2rM-BdTy9x2JLcwAmjK1ledZErIjYgCg8s1BqNN66ckIBTPxIsgodDR-rH8keP7ss640HZMIJ6v6p1y77g5yAFciC6EKVLR4hWU7NXNir_gNX66VpD5oTuSKCfRp_4P8A=w533-h240-k-no,Credit Cards Accepted,jai.rasawellnesscenter.44@antidote-temp.com,FALSE,pending,unclaimed
FOLLICLE HAIR CLINIC,follicle-hair-clinic,,"Nandan Apartment, C-72, Sarojini Marg, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9099217,75.8074673,918696033160,,http://www.rootsandhair.com/,"Hair transplantation clinic, Cosmetic surgeon, Doctor, Hair removal service, Hair replacement service, Laser hair removal service, Oral and maxillofacial surgeon, Skin care clinic","{""Monday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 5 to 7\u202fPM"", ""Sunday"": ""Closed""}",4.9,103,ChIJv4lKGKi2bTkRCQGl19dwXTk,https://www.google.com/maps/search/?api=1&query=FOLLICLE%20HAIR%20CLINIC&query_place_id=ChIJv4lKGKi2bTkRCQGl19dwXTk,https://lh3.googleusercontent.com/p/AF1QipP7ryhjS4Akw1_7hhjekR-qaKb26X-88QRkZYc=w408-h306-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",jai.folliclehairclinic.45@antidote-temp.com,FALSE,pending,unclaimed
LAQUE Skin Care Clinic,laque-skin-care-clinic,,"Ground Floor, Lajpat Marg, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302007, India",Jaipur,Rajasthan,India,302007,26.9110395,75.8077652,,,,Skin care clinic,"{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",,0,ChIJA6rE9i-3bTkRz6_c63aWQIM,https://www.google.com/maps/search/?api=1&query=LAQUE%20Skin%20Care%20Clinic&query_place_id=ChIJA6rE9i-3bTkRz6_c63aWQIM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ArOHHdESk7O3JxWNgGM6Nw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.22964&pitch=0&thumbfov=100,,jai.laqueskincareclinic.46@antidote-temp.com,FALSE,pending,unclaimed
REBORN SKIN AND HAIR CLINIC,reborn-skin-and-hair-clinic,,"C32A, Prakash Kunj, Bapu Nagar, Jaipur, Rajasthan 302015, India",Jaipur,Rajasthan,India,302015,26.8922923,75.8074895,919209279700,,https://rebornclinics.in/jaipur/skin-treatment-hair-transplant-clinic-near-bapu-nagar/?utm_source=google&utm_medium=gbp&utm_campaign=gbpwebsite,"Skin care clinic, Cosmetic surgeon, Hair transplantation clinic, Laser hair removal service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.7,49,ChIJ_wOTUWy3bTkRSYo3VoaDb6U,https://www.google.com/maps/search/?api=1&query=REBORN%20SKIN%20AND%20HAIR%20CLINIC&query_place_id=ChIJ_wOTUWy3bTkRSYo3VoaDb6U,https://lh3.googleusercontent.com/p/AF1QipMShL0x5poafr0jCsZWXEAtDFAHqBfB6UKmz_zr=w408-h544-k-no,,jai.rebornskinandhaircli.47@antidote-temp.com,FALSE,pending,unclaimed
Cosmo Skin and Allergy Clinic,cosmo-skin-and-allergy-clinic,,"1st Floor, Kuber Complex, opposite Police Headquarters, Lalkothi, Jaipur, Rajasthan 302015, India",Jaipur,Rajasthan,India,302015,26.8859764,75.7995044,917014567211,,https://cosmoskinclinics.in/,Skin care clinic,"{""Monday"": ""12 to 8\u202fPM"", ""Tuesday"": ""12 to 8\u202fPM"", ""Wednesday"": ""12 to 8\u202fPM"", ""Thursday"": ""12 to 8\u202fPM"", ""Friday"": ""12 to 8\u202fPM"", ""Saturday"": ""12 to 8\u202fPM"", ""Sunday"": ""Closed""}",4.7,83,ChIJC9J7pbK1bTkRpA-8t0Drhr8,https://www.google.com/maps/search/?api=1&query=Cosmo%20Skin%20and%20Allergy%20Clinic&query_place_id=ChIJC9J7pbK1bTkRpA-8t0Drhr8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npOgs4ci5s62qynlWamVtWEIqMLCmdQuVoR0fRgh_0x4DLqmGkCghAlTbii-MIaCHeTuR_rK2x7LPHEBVCAj1zaKhEI44Qa38wyIsT6vQdHE575Cp09VO8FcIuR57_TTk9PVcg=w408-h725-k-no,,jai.cosmoskinandallergyc.48@antidote-temp.com,FALSE,pending,unclaimed
ITS Clinic,its-clinic,,"J-4 (First Floor, Subhash Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India",Jaipur,Rajasthan,India,302001,26.9060587,75.7962714,,,,Skin care clinic,,3.5,11,ChIJ97oVmgO0bTkRRdxaIDbX-cY,https://www.google.com/maps/search/?api=1&query=ITS%20Clinic&query_place_id=ChIJ97oVmgO0bTkRRdxaIDbX-cY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vXcALxOKTPi-Va6RzQeIQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.81522&pitch=0&thumbfov=100,,jai.itsclinic.51@antidote-temp.com,FALSE,pending,unclaimed
Skinfinity,skinfinity,,"4, SA 4, behind Seedling School, Sector 4, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8850375,75.8334886,919829093124,,https://www.skinfinitylaser.com/,"Skin care clinic, Dermatologist, Laser hair removal service","{""Monday"": ""10\u202fAM to 2\u202fPM, 4:30 to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 4:30 to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 4:30 to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 4:30 to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 4:30 to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 4:30 to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.5,88,ChIJAQAAsOi2bTkRmxWbxjE0EeE,https://www.google.com/maps/search/?api=1&query=Skinfinity&query_place_id=ChIJAQAAsOi2bTkRmxWbxjE0EeE,https://lh3.googleusercontent.com/p/AF1QipNblFg2YK06ooAFtnMPG-i-Idpo2vAwDceDnQS6=w408-h271-k-no,Wheelchair Accessible,jai.skinfinity.53@antidote-temp.com,FALSE,pending,unclaimed
Abhishek Hospital,abhishek-hospital,,"B3 Dharam Singh Circle,धरम सिंघ सर्कल, B3, Moti Doongri Rd, Tilak Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.898858,75.819138,919829013567,,http://abhishek-hospital.com/,"Hospital, Women's health clinic, Physician referral service, Plastic surgeon","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.8,1805,ChIJbR1MT722bTkRbEWg_zDiYmQ,https://www.google.com/maps/search/?api=1&query=Abhishek%20Hospital&query_place_id=ChIJbR1MT722bTkRbEWg_zDiYmQ,https://lh3.googleusercontent.com/p/AF1QipPLMYHH5jjgTwXl2knylOLVL2Pyju_yjO6553-C=w408-h272-k-no,Wheelchair Accessible,jai.abhishekhospital.54@antidote-temp.com,FALSE,pending,unclaimed
Vanity Dranu,vanity-dranu,,"609, near Jain hospital, Sindhi Colony, Raja park, Jawahar Nagar, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8965381,75.8377742,919829311899,,https://vanitydranu.com/,"Tattoo removal service, Skin care clinic, Laser hair removal service","{""Monday"": ""10:30\u202fAM to 7\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 7\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 7\u202fPM"", ""Thursday"": ""10:30\u202fAM to 7\u202fPM"", ""Friday"": ""10:30\u202fAM to 7\u202fPM"", ""Saturday"": ""10:30\u202fAM to 7\u202fPM"", ""Sunday"": ""10:30\u202fAM to 5\u202fPM""}",4.9,402,ChIJ40KBXum2bTkRpzWlGJWPw7I,https://www.google.com/maps/search/?api=1&query=Vanity%20Dranu&query_place_id=ChIJ40KBXum2bTkRpzWlGJWPw7I,https://lh3.googleusercontent.com/p/AF1QipMK16GD2DRT7JMuuF993BEfUHGuRdzCvy4VggvA=w408-h408-k-no,Digital Payments,jai.vanitydranu.55@antidote-temp.com,FALSE,pending,unclaimed
Vanity Laser Clinic,vanity-laser-clinic,,"609, Jawahar Nagar Road, Rajapark, near Jain Hospital, Sindhi Colony, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.8971756,75.8354014,919829311899,,https://vanitydranu.com/,"Skin care clinic, Dermatologist","{""Monday"": ""10:30\u202fAM to 7\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 7\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 7\u202fPM"", ""Thursday"": ""10:30\u202fAM to 7\u202fPM"", ""Friday"": ""10:30\u202fAM to 7\u202fPM"", ""Saturday"": ""10:30\u202fAM to 7\u202fPM"", ""Sunday"": ""10:30\u202fAM to 5\u202fPM""}",5,1,ChIJV5cQW9e3bTkR9pETFhAVo9I,https://www.google.com/maps/search/?api=1&query=Vanity%20Laser%20Clinic&query_place_id=ChIJV5cQW9e3bTkR9pETFhAVo9I,https://lh3.googleusercontent.com/p/AF1QipPux7OneuXfJcme-0ni2dfmGIb4aJ2_ZEDTS7B3=w408-h407-k-no,,jai.vanitylaserclinic.56@antidote-temp.com,FALSE,pending,unclaimed
Lady Loyall Clinic,lady-loyall-clinic,,"Second Floor, Pink Square Mall, Unit-203, 204, Raja Park, Jaipur, Rajasthan 302004, India",Jaipur,Rajasthan,India,302004,26.9034264,75.8367133,,,https://www.ladyloyallclinic.com/,Skin care clinic,"{""Monday"": ""9\u202fAM to 9\u202fPM"", ""Tuesday"": ""9\u202fAM to 9\u202fPM"", ""Wednesday"": ""9\u202fAM to 9\u202fPM"", ""Thursday"": ""9\u202fAM to 9\u202fPM"", ""Friday"": ""9\u202fAM to 9\u202fPM"", ""Saturday"": ""9\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 8:30\u202fPM""}",5,43,ChIJmZgcJSy3bTkRykJQ2SgGBSM,https://www.google.com/maps/search/?api=1&query=Lady%20Loyall%20Clinic&query_place_id=ChIJmZgcJSy3bTkRykJQ2SgGBSM,https://lh3.googleusercontent.com/p/AF1QipM3oncTHxXGOatsqsvs-j1u80rRs-Yqn8AdfVZ1=w408-h271-k-no,,jai.ladyloyallclinic.57@antidote-temp.com,FALSE,pending,unclaimed
