"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Assistive hearing loop","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Wi-Fi","additionalInfo/Amenities/2/Free Wi-Fi","additionalInfo/Children/0/Family discount","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Offerings/0/Beverages","additionalInfo/Offerings/0/Cosmetic dentistry","additionalInfo/Offerings/1/Pediatric care","additionalInfo/Offerings/2/Sedation dentistry","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Payments/0/Cash-only","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Checks","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Debit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/Debit cards","additionalInfo/Payments/3/Google Pay","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Payments/4/Google Pay","additionalInfo/Payments/4/NFC mobile payments","additionalInfo/Payments/5/Credit cards","additionalInfo/Payments/5/NFC mobile payments","additionalInfo/Payments/6/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Accepts walk-ins","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Service options/0/Curbside pickup","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/Delivery","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Online classes","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store pickup","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/In-store shopping","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"Mochio ki chabbil, Kawatia hospital road, Shastri Nagar, Jaipur, Rajasthan 302016, India","Dental clinic",,,,,,,,,,"Dental clinic","3292372263256461327","Jaipur","false","IN","0x396db32540679e27:0x2db0db2133c0100f",,"https://lh3.googleusercontent.com/p/AF1QipN4LrnT7BDIBxn3Ey4UkdKB0WZ0BJGR6fF5DBKU=w408-h907-k-no","6","false","/g/11ftl1zwwq","en","26.9431297","75.7997261","Subhash Colony, Ram Nagar, Shastri Nagar","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 8 PM","Sunday","9 AM to 1 PM","false","+91 93145 30483","+919314530483","ChIJJ55nQCWzbTkRDxDAMyHbsC0","302016",,"26","15","15","0","0","0","0","2025-06-20T10:14:28.451Z","https://www.google.com/maps/search/cosmetic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic surgery clinics","Rajasthan","Mochio ki chabbil, Kawatia hospital road","कमल नयन डेंटल अस्पताल","false","Kamal nayan dental hospital","5","https://www.google.com/maps/search/?api=1&query=Kamal%20nayan%20dental%20hospital&query_place_id=ChIJJ55nQCWzbTkRDxDAMyHbsC0","https://drkamleshagarwal.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu"
,"true",,,,,"true",,,,,,"true",,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Room no. 33, floor 1, Manipal Hospital, Main, Sikar Rd, Sector 5, Vidyadhar Nagar, Jaipur, Rajasthan 302039, India","Plastic surgeon",,,,,,,,,,"Plastic surgeon","9478432735904925308","Jaipur","false","IN","0x396dab802679643f:0x838a285abb0c067c",,"https://lh3.googleusercontent.com/p/AF1QipMqU0sjrcILDuOHxUHlphq3nXZXHiq1x9mWYnI3=w408-h285-k-no","2","false","/g/11q83yvsth","en","26.9385983","75.7906345","Sector 5, Vidyadhar Nagar","Monday","11 AM to 4 PM","Tuesday","11 AM to 4 PM","Wednesday","11 AM to 4 PM","Thursday","11 AM to 4 PM","Friday","11 AM to 4 PM","Saturday","11 AM to 4 PM","Sunday","Closed","false","+91 1800 102 4647",,"ChIJP2R5JoCrbTkRfAYMu1ooioM","302039",,"15","34",,,,,,"2025-06-20T10:14:30.235Z","https://www.google.com/maps/search/aesthetics%20and%20cosmetic%20surgery/@26.946092878230825,75.8533250118656,14z?hl=en","aesthetics and cosmetic surgery","Rajasthan","Room no. 33, floor 1, Manipal Hospital, Main, Sikar Rd","डॉ त्रिवेणी ढाका","false","Dr. Triveni Dhaka | Best Plastic Surgeon in Jaipur | Manipal Hospital Jaipur","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Triveni%20Dhaka%20%7C%20Best%20Plastic%20Surgeon%20in%20Jaipur%20%7C%20Manipal%20Hospital%20Jaipur&query_place_id=ChIJP2R5JoCrbTkRfAYMu1ooioM","https://www.manipalhospitals.com/jaipur/doctors/dr-triveni-dhaka-consultant-plastic-reconstructive-surgery/?utm_source=gmb&utm_medium=Dr.+Triveni+dhaka+"
,"true",,,,,"true",,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enhance clinic, Sahakar Marg, near ENT hosp, above ICICI Bank, Lal Kothi Scheme, Lalkothi, Jaipur, Rajasthan 302005, India","Hair transplantation clinic","Body shaping class","Hair replacement service","Hospital","Laser hair removal service","Plastic surgeon",,,,,"Hair transplantation clinic","1942418338953745030","Jaipur","false","IN","0x396db43cc7c75095:0x1af4db301a8ad286",,"https://lh3.googleusercontent.com/p/AF1QipNW0Lk45cGMZKCW6cbd8T4xXqLjH805tTTLdQiF=w408-h272-k-no","15","false","/g/11c56ccdqs","en","26.8923937","75.7948324","Lal Kothi Scheme, Lalkothi","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","10 AM to 3 PM","false","+91 77280 26044","+917728026044","ChIJlVDHxzy0bTkRhtKKGjDb9Bo","302005",,"15","85",,,,,,"2025-06-20T10:14:30.298Z","https://www.google.com/maps/search/plastic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","plastic surgery clinics","Rajasthan","Enhance clinic, Sahakar Marg, near ENT hosp, above ICICI Bank","एन्हांस क्लीनिक","false","Enhance Clinic","4.8","https://www.google.com/maps/search/?api=1&query=Enhance%20Clinic&query_place_id=ChIJlVDHxzy0bTkRhtKKGjDb9Bo",
,"true",,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Department of Oncology, C-30, Sindhi Colony Rd Saket Colony, Baraf Khana, Adarsh Nagar, Raja Park, Jaipur, Rajasthan 302004, India","Cosmetic surgeon",,,,,,,,,,"Cosmetic surgeon","6512850223941837259","Jaipur","false","IN","0x396db7f9cbed16cf:0x5a624ac5a96061cb",,"https://lh3.googleusercontent.com/p/AF1QipOVx0IezRKy7PuIXWHbpFX0ry3Hccm9HdH4mBC1=w408-h305-k-no","13","false","/g/11vf1zjtf9","en","26.8988857","75.8341117","Baraf Khana, Adarsh Nagar, Raja Park","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+91 141 493 7433","+911414937433","ChIJzxbty_m3bTkRy2FgqcVKYlo","302004",,"17","1",,,,,,"2025-06-20T10:14:30.299Z","https://www.google.com/maps/search/plastic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","plastic surgery clinics","Rajasthan","Department of Oncology, C-30, Sindhi Colony Rd Saket Colony","बेस्ट प्लास्टिक & कॉस्मेटिक सुर्गेओं इन राजा पार्क जयपुर || हेयर ट्रांसप्लांट & लेज़र ट्रीटमेंट || अफोर्डेबल प्राइस सर्जरीज","false","Best Plastic & Cosmetic Surgeon in Raja Park Jaipur || Hair Transplant & Laser Treatment || Affordable Price Surgeries","1","https://www.google.com/maps/search/?api=1&query=Best%20Plastic%20%26%20Cosmetic%20Surgeon%20in%20Raja%20Park%20Jaipur%20%7C%7C%20Hair%20Transplant%20%26%20Laser%20Treatment%20%7C%7C%20Affordable%20Price%20Surgeries&query_place_id=ChIJzxbty_m3bTkRy2FgqcVKYlo","https://ayu.health/jaipur/doctors/plastic-surgeons?utm_source=google&utm_medium=organic&utm_campaign=GMB_jaipur_raja_park"
,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H-69, Meera Marg, Bani Park, Jaipur, Rajasthan 302016, India","Hospital",,,,,,,,,,"Hospital","12884794804008336920","Jaipur","false","IN","0x396db390d1fa944d:0xb2cffc9b90b73e18",,"https://lh3.googleusercontent.com/p/AF1QipMFEQJ51DeDNWFiUT6FuV0IK970LF0BgyYzb93o=w426-h240-k-no","5","false","/g/11h51h_y77","en","26.930312","75.79735","Bani Park","Monday","4:30 to 8:30 PM","Tuesday","4:30 to 8:30 PM","Wednesday","4:30 to 8:30 PM","Thursday","4:30 to 8:30 PM","Friday","4:30 to 8:30 PM","Saturday","4:30 to 8:30 PM","Sunday","Closed","false","+91 94142 15448","+919414215448","ChIJTZT60ZCzbTkRGD63kJv8z7I","302016",,"22","22","22","0","0","0","0","2025-06-20T10:14:30.970Z","https://www.google.com/maps/search/plastic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","plastic surgery clinics","Rajasthan","H-69, Meera Marg","डॉ हेमंत यादव","false","Dr Hemant Yadav, Facial Surgery (Oral & Maxillo- Facial Surgeon), Gold Medalist","5","https://www.google.com/maps/search/?api=1&query=Dr%20Hemant%20Yadav%2C%20Facial%20Surgery%20(Oral%20%26%20Maxillo-%20Facial%20Surgeon)%2C%20Gold%20Medalist&query_place_id=ChIJTZT60ZCzbTkRGD63kJv8z7I",
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WQPW+VC5, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016, India","Doctor",,,,,,,,,,"Doctor","9258993821005430165","Jaipur","true","IN","0x396db3e610b8b383:0x807e8dd2ee90bd95",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAi1f5IvOhXAfygcK3leQ_mOdOKADcADYMN5p3LpNqlQ59HzD4kfxyPbuZ972E5Wtxq_9EUn2IpV_MCpi7Y11Ti0Ggom_aX5QTLuRutymWQY3_5dJlydpWpbpEkys5LAWzMQguAQ=w408-h906-k-no","3","false","/g/11c0pyvhkx","en","26.9371301","75.7960973","Subash Nagar, Shastri Nagar","Monday","5 to 7 PM","Tuesday","5 to 7 PM","Wednesday","5 to 7 PM","Thursday","5 to 7 PM","Friday","5 to 7 PM","Saturday","5 to 7 PM","Sunday","Closed","false","+91 95098 68969","+919509868969","ChIJg7O4EOazbTkRlb2Q7tKNfoA","302016",,"23","21","13","1","7","0","0","2025-06-20T10:14:30.970Z","https://www.google.com/maps/search/plastic%20surgery%20clinics/@26.946092878230825,75.8533250118656,14z?hl=en","plastic surgery clinics","Rajasthan","WQPW+VC5","डॉ आर के जेनव क्लीनिक","false","Dr R K Jenaw Clinic","3.6","https://www.google.com/maps/search/?api=1&query=Dr%20R%20K%20Jenaw%20Clinic&query_place_id=ChIJg7O4EOazbTkRlb2Q7tKNfoA","https://book-appointment.healthplix.com/dr-r-k-jenaw-chest-diseases-and-tuberculosis--shastri-nagar-jaipur"
,"true",,,,,"true",,,,,,"true",,,,,"true",,,,"true",,,,,,,"true","true",,,,,,"true",,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,"true","true",,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"G-2, Marbella Pharma, D- 50, Shanti Path, adjoining Gupta Jewels, Patrakar Colony, Sector 7, Jawahar Nagar, Jaipur, Rajasthan 302004, India","Skin care clinic",,,,,,,,,,"Skin care clinic","12517574656687870654","Jaipur","false","IN","0x396db7d8af875cb9:0xadb75bd44d5012be",,"https://lh3.googleusercontent.com/p/AF1QipNpb6kweF6FpbcTvilUugWcpnz1wayAz-8Ct7F_=w408-h544-k-no","45","false","/g/11l2cncrg1","en","26.8939875","75.8347261","Patrakar Colony, Sector 7, Jawahar Nagar","Monday","9:30 AM to 8 PM","Tuesday","9:30 AM to 8 PM","Wednesday","9:30 AM to 8 PM","Thursday","9:30 AM to 8 PM","Friday","9:30 AM to 8 PM","Saturday","9:30 AM to 8 PM","Sunday","11 AM to 5:30 PM","false","+91 90793 77359","+919079377359","ChIJuVyHr9i3bTkRvhJQTdRbt60","302004",,"5","461",,,,,,"2025-06-20T10:14:32.525Z","https://www.google.com/maps/search/cosmetic%20treatments/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic treatments","Rajasthan","G-2, Marbella Pharma, D- 50, Shanti Path, adjoining Gupta Jewels",,"false","Skinovations - Rejuvenating Aesthetics","5","https://www.google.com/maps/search/?api=1&query=Skinovations%20-%20Rejuvenating%20Aesthetics&query_place_id=ChIJuVyHr9i3bTkRvhJQTdRbt60","https://www.instagram.com/skinovationsx?igsh=MW1nYnM3YWNxdXc1cQ==&utm_source=qr"
,,,"true",,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"309/6, Shanti Path, opposite LG showroom, Jawahar Nagar, Jaipur, Rajasthan 302004, India","Skin care clinic","Dermatologist","Hair transplantation clinic",,,,,,,,"Skin care clinic","2287607235058529308","Jaipur","false","IN","0x396db565e3f60551:0x1fbf36a8f746f41c",,"https://lh3.googleusercontent.com/p/AF1QipNfOiR96C2nnR5zZFeo-OyIUpmoyDE1ueAkGDiV=w408-h407-k-no","102","false","/g/11j31yz_fm","en","26.8908","75.830971","Jawahar Nagar","Monday","11 AM to 8 PM","Tuesday","11 AM to 8 PM","Wednesday","11 AM to 8 PM","Thursday","11 AM to 8 PM","Friday","11 AM to 8 PM","Saturday","11 AM to 8 PM","Sunday","11 AM to 8 PM","false","+91 97993 36398","+919799336398","ChIJUQX242W1bTkRHPRG96g2vx8","302004",,"8","61",,,,,,"2025-06-20T10:14:32.525Z","https://www.google.com/maps/search/cosmetic%20treatments/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic treatments","Rajasthan","309/6, Shanti Path, opposite LG showroom","पुल्सेकिन","false","Pulsekin","4.6","https://www.google.com/maps/search/?api=1&query=Pulsekin&query_place_id=ChIJUQX242W1bTkRHPRG96g2vx8","http://www.pulsekin.com/"
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H-19, First Floor, Bhagat Singh Marg, near Dwarka, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001, India","Skin care clinic",,,,,,,,,,"Skin care clinic","666393008681151036","Jaipur","false","IN","0x396db5d9749a2cb7:0x93f80e9233e6a3c",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrVcelk4OwdWi13HDfDn-aC3hVfIbXz0b6dZFodynCBVeqMVuYrcjKg1LI3pPxygS2puryJA8iQaZNjzj5Wjp-Ljb-43Yxz_eSa1nBoSEoloRs123k08eGF8PgupgsHCMmQL7Bclg=w408-h711-k-no","13","false","/g/11k4ncqybr","en","26.9128773","75.7995476","Panch Batti, C Scheme, Ashok Nagar","Monday","11 AM to 8 PM","Tuesday","11 AM to 8 PM","Wednesday","11 AM to 8 PM","Thursday","11 AM to 8 PM","Friday","11 AM to 8 PM","Saturday","11 AM to 8 PM","Sunday","Closed","false","+91 93522 82171","+919352282171","ChIJtyyadNm1bTkRPGo-I-mAPwk","302001",,"9","54",,,,,,"2025-06-20T10:14:32.525Z","https://www.google.com/maps/search/cosmetic%20treatments/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic treatments","Rajasthan","H-19, First Floor, Bhagat Singh Marg, near Dwarka","रोश एसथेटिक्स & अकादमी","false","Rosh Clinic & Academy","5","https://www.google.com/maps/search/?api=1&query=Rosh%20Clinic%20%26%20Academy&query_place_id=ChIJtyyadNm1bTkRPGo-I-mAPwk","https://www.instagram.com/rosh_aesthetics?igsh=MXJkZDd4bWZrbDd3eA=="
,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1st floor hotel imperial Arvind marg, Mirza Ismail Rd, Jaipur, Rajasthan 302001, India","Skin care clinic",,,,,,,,,,"Skin care clinic","4164754868769470527","Jaipur","false","IN","0x396db7872ebdbaa1:0x39cc2e7cc195383f",,"https://lh3.googleusercontent.com/p/AF1QipNPIORqF5i8tV9uvSfG2XnPatEPAOif5GV0AQWI=w408-h725-k-no","7","false","/g/11q9bp62vc","en","26.9155273","75.8111351","Panch Batti, C Scheme, Ashok Nagar","Monday","11 AM to 4 PM","Tuesday","11 AM to 4 PM","Wednesday","11 AM to 4 PM","Thursday","11 AM to 4 PM","Friday","11 AM to 4 PM","Saturday","11 AM to 4 PM","Sunday","Closed","false",,,"ChIJobq9Loe3bTkRPziVwXwuzDk","302001",,"11","69",,,,,,"2025-06-20T10:14:32.525Z","https://www.google.com/maps/search/cosmetic%20treatments/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic treatments","Rajasthan","1st floor hotel imperial Arvind marg, Mirza Ismail Rd","डॉ महक’एस कॉस्मेटोलॉजी","false","Dr Mehak’s Cosmetology","4.3","https://www.google.com/maps/search/?api=1&query=Dr%20Mehak%E2%80%99s%20Cosmetology&query_place_id=ChIJobq9Loe3bTkRPziVwXwuzDk",
,,,"true",,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true",,,,,"true",,,,,,,"true","true",,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"police Thana, 309/6, Shanti Path, near Jawahar Nagar, opposite LG showroom, Jawahar Nagar, Jaipur, Rajasthan 302004, India","Tattoo removal service","Cosmetic surgeon","Dermatologist","Facial spa","Hair removal service","Hair transplantation clinic","Laser hair removal service","Skin care clinic",,,"Tattoo removal service","4555300715339759010","Jaipur","false","IN","0x396db516bd28df55:0x3f37addd96e8bda2",,"https://lh3.googleusercontent.com/p/AF1QipNeeoH0RVQads3xEZySjaMj4Rk5SXaZJEcz14t_=w408-h272-k-no","42","false","/g/11mnkms2l2","en","26.8908","75.830971","Jawahar Nagar","Monday","10 AM to 7:30 PM","Tuesday","10 AM to 7:30 PM","Wednesday","10 AM to 7:30 PM","Thursday","10 AM to 7:30 PM","Friday","10 AM to 7:30 PM","Saturday","10 AM to 7:30 PM","Sunday","Closed","false","+91 95871 15817","+919587115817","ChIJVd8ovRa1bTkRor3olt2tNz8","302004",,"14","87",,,,,,"2025-06-20T10:14:32.525Z","https://www.google.com/maps/search/cosmetic%20treatments/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic treatments","Rajasthan","police Thana, 309/6, Shanti Path, near Jawahar Nagar, opposite LG showroom","सेल्पही","false","SEL'PHI","5","https://www.google.com/maps/search/?api=1&query=SEL'PHI&query_place_id=ChIJVd8ovRa1bTkRor3olt2tNz8",
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lalita, 1-D-156, behind Kalptaru Shopping Centre, Indra Verna Colony, Shastri Nagar, Jaipur, Rajasthan 302016, India","Skin care clinic","Sexologist","Dermatologist",,,,,,,,"Skin care clinic","11870587801477409283","Jaipur","false","IN","0x396db3babe170e83:0xa4bcccb65e256a03",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npr-qx3EjU3Pl_TNOloQIoBWnov7D2L4dOXpHCbHwtFNJ1hWfBusOhrMwm7btugl8Ehrdxs2SuMTx8p9mTcelpe1SYVzH8Js0R-8Rka_0V720w2NYJWv_4uUQ_Y3V-GWb5Hdp-PTg=w408-h725-k-no","30","false","/g/11k3prl1y5","en","26.9401274","75.8021845","Indra Verna Colony, Shastri Nagar","Monday","5:30 to 8:30 PM","Tuesday","5:30 to 8:30 PM","Wednesday","5:30 to 8:30 PM","Thursday","5:30 to 8:30 PM","Friday","5:30 to 8:30 PM","Saturday","5:30 to 8:30 PM","Sunday","Closed","false","+91 98295 43143","+919829543143","ChIJgw4XvrqzbTkRA2olXrbMvKQ","302016",,"18","110",,,,,,"2025-06-20T10:14:32.526Z","https://www.google.com/maps/search/cosmetic%20treatments/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic treatments","Rajasthan","Lalita, 1-D-156, behind Kalptaru Shopping Centre","जीविना स्किन क्लिनिक","false","Jivina Skin Clinic","5","https://www.google.com/maps/search/?api=1&query=Jivina%20Skin%20Clinic&query_place_id=ChIJgw4XvrqzbTkRA2olXrbMvKQ",
,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop no. 26, time square complex, Shivaji chowk, Indrapuri, Brahampuri, Jaipur, Rajasthan 302002, India","Dermatologist",,,,,,,,,,"Dermatologist","7154486532852314652","Jaipur","false","IN","0x396db1cce5012dd7:0x6349d79874fa721c",,"https://lh3.googleusercontent.com/p/AF1QipO9JPVP2-y87GxibWqWIlWEpVuBBgnIt1aETemJ=w408-h306-k-no","16","false","/g/11v14g6t6j","en","26.9337294","75.820522","Indrapuri, Brahampuri","Monday","11 AM to 2 PM","Tuesday","11 AM to 2 PM","Wednesday","11 AM to 2 PM","Thursday","11 AM to 2 PM","Friday","11 AM to 2 PM","Saturday","Closed","Sunday","Closed","false","+91 89490 27401","+918949027401","ChIJ1y0B5cyxbTkRHHL6dJjXSWM","302002",,"20","148",,,,,,"2025-06-20T10:14:32.526Z","https://www.google.com/maps/search/cosmetic%20treatments/@26.946092878230825,75.8533250118656,14z?hl=en","cosmetic treatments","Rajasthan","Shop no. 26, time square complex, Shivaji chowk","डॉ॰ शुभ्रस स्किन & हेयर क्लिनिक","false","Dr. Shubhra's Skin & Hair Clinic","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Shubhra's%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJ1y0B5cyxbTkRHHL6dJjXSWM","https://drshubhrashukla.com/"
