name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Dento Cutis,dento-cutis,,"first floor, Jharsa Bhktawapur Chawk, Dharam Complex, 124, VPO, near Hanuman Mandir, Sector 39, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4379268,77.0518701,917982572512,,,"Dental clinic, Cosmetic dentist, Dental implants provider, Doctor, Laser hair removal service, Medical clinic, Oral and maxillofacial surgeon, Skin care clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",5,19,ChIJ7bE7NRwZDTkRpQf_MVpm0WI,https://www.google.com/maps/search/?api=1&query=Dento%20Cutis&query_place_id=ChIJ7bE7NRwZDTkRpQf_MVpm0WI,https://lh3.googleusercontent.com/p/AF1QipPGf_u70R942AcgPaymatClQONyZv1n62BvbjNs=w408-h488-k-no,,ggm.dentocutis.156@antidote-temp.com,FALSE,pending,unclaimed
Huda Dental and Skin Care Centre Sector 46 Gurugram,huda-dental-and-skin-care-centre-sector-46-gurugram,,"Clinic-3, OPD-9, Basement, Huda market, behind SBI Bank, Huda Colony, Sector 46, Gurugram, Haryana 122003, India",Gurugram,Haryana,India,122003,28.4337028,77.0588558,918047758142,,http://www.eurizonedental.com/,"Dentist, Cosmetic dentist, Dental implants periodontist, Dermatologist, Endodontist, Laser hair removal service, Orthodontist, Prosthodontist, Skin care clinic","{""Monday"": ""9:30\u202fAM to 12\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 12\u202fPM, 5 to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 12\u202fPM, 5 to 8\u202fPM"", ""Thursday"": ""9:30\u202fAM to 12\u202fPM, 5 to 8\u202fPM"", ""Friday"": ""9:30\u202fAM to 12\u202fPM, 5 to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 12:30\u202fPM, 5 to 8\u202fPM"", ""Sunday"": ""6 to 8\u202fPM""}",5,25,ChIJC8PHn9gZDTkRCY479GJoYxI,https://www.google.com/maps/search/?api=1&query=Huda%20Dental%20and%20Skin%20Care%20Centre%20Sector%2046%20Gurugram&query_place_id=ChIJC8PHn9gZDTkRCY479GJoYxI,,"Digital Payments, Appointment Required",ggm.hudadentalandskincar.158@antidote-temp.com,FALSE,pending,unclaimed
Cosmodent India,cosmodent-india,,"548-SP, Sector 39, near Medanta Hospital, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4362905,77.0476668,919667666866,,https://www.cosmodentindia.com/,"Dental clinic, Cosmetic dentist, Dental implants periodontist, Dental implants provider, Dentist, Endodontist, Oral surgeon, Orthodontist, Pediatric dentist, Periodontist","{""Monday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Thursday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Friday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Saturday"": ""9:30\u202fAM to 8:30\u202fPM"", ""Sunday"": ""9:30\u202fAM to 8:30\u202fPM""}",4.6,499,ChIJPUbkSy4YDTkRpEQH529LL_Q,https://www.google.com/maps/search/?api=1&query=Cosmodent%20India&query_place_id=ChIJPUbkSy4YDTkRpEQH529LL_Q,https://lh3.googleusercontent.com/p/AF1QipPo5uW_t3enAQsisDBtF4_yv3Vg4o7Mntu3oQLf=w408-h306-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",ggm.cosmodentindia.159@antidote-temp.com,FALSE,pending,unclaimed
"Teeth and Braces: Dental,Skin & Hair Care Centre",teeth-and-braces-dentalskin-hair-care-centre,,"355A, near Sarva Haryana Gramin Bank, Pocket A, Dharam Colony, Palam Vihar, Gurugram, Haryana 122017, India",Gurugram,Haryana,India,122017,28.5040432,77.0369148,918071680514,,https://www.apollo247.com/doctors/d5d6f5ec-1133-49e6-81a1-035398a25455,"Dental clinic, Dentist, Hair transplantation clinic, Skin care clinic","{""Monday"": ""10\u202fAM to 2\u202fPM, 4 to 8:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 4 to 8:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 4 to 8:30\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 4 to 8:30\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 4 to 8:30\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 4 to 8:30\u202fPM"", ""Sunday"": ""10\u202fAM to 2\u202fPM, 4 to 8:30\u202fPM""}",4.9,98,ChIJzT4lnY0ZDTkRLBEmmnDNKU4,https://www.google.com/maps/search/?api=1&query=Teeth%20and%20Braces%3A%20Dental%2CSkin%20%26%20Hair%20Care%20Centre&query_place_id=ChIJzT4lnY0ZDTkRLBEmmnDNKU4,https://lh3.googleusercontent.com/p/AF1QipNNrg08R_5rX1ybg4puMnDCrqYAnpeNSkifgEa-=w408-h544-k-no,"Wheelchair Accessible, Digital Payments",ggm.teethandbracesdental.163@antidote-temp.com,FALSE,pending,unclaimed
Smile Garden Dental Implant Center - RCT | Implant treatment | Aligners | Braces | Best Dentist in sector 38 Gurugram,smile-garden-dental-implant-center-rct-implant-treatment-aligners-braces-best-dentist-in-sector-38-gurugram,,"H.N. - 1043, behind Medanta Hospital, Sector 38, Gurugram, Haryana 122002, India",Gurugram,Haryana,India,122002,28.4357198,77.0415386,919817517241,,https://smilegardenclinic.com/,"Dental clinic, Cosmetic dentist, Dental implants periodontist, Dentist, Teeth whitening service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",4.9,117,ChIJAdgaWHQZDTkRVamfWo5IPDY,https://www.google.com/maps/search/?api=1&query=Smile%20Garden%20Dental%20Implant%20Center%20-%20RCT%20%7C%20Implant%20treatment%20%7C%20Aligners%20%7C%20Braces%20%7C%20Best%20Dentist%20in%20sector%2038%20Gurugram&query_place_id=ChIJAdgaWHQZDTkRVamfWo5IPDY,https://lh3.googleusercontent.com/p/AF1QipOmJpgDpopeGls5BY1vxNhcwClYBhi8IVhPno0e=w426-h240-k-no,"Credit Cards Accepted, Appointment Required",ggm.smilegardendentalimp.164@antidote-temp.com,FALSE,pending,unclaimed
The Dental Villa - Smile Makeover in Gurgaon | Dental implants in Gurgaon,the-dental-villa-smile-makeover-in-gurgaon-dental-implants-in-gurgaon,,"HOUSE NO- 53, MAIN MARKET ROAD, Sector 46, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4389186,77.0564239,919625986005,,https://thedentalvilla.com/?utm_source=gmb&utm_medium=website-link,"Dental clinic, Cosmetic dentist, Dental implants periodontist, Dentist, Endodontist, Oral surgeon, Orthodontist, Periodontist, Teeth whitening service","{""Monday"": ""Closed"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 2\u202fPM""}",4.9,197,ChIJPbnh1LsZDTkRS-jv3fIKuug,https://www.google.com/maps/search/?api=1&query=The%20Dental%20Villa%20-%20Smile%20Makeover%20in%20Gurgaon%20%7C%20Dental%20implants%20in%20Gurgaon&query_place_id=ChIJPbnh1LsZDTkRS-jv3fIKuug,https://lh3.googleusercontent.com/p/AF1QipNpvoR5x3SQQlRdpsGTvm5qMfh1sepMe6swocGA=w519-h240-k-no,"Wheelchair Accessible, Digital Payments",ggm.thedentalvillasmilem.165@antidote-temp.com,FALSE,pending,unclaimed
CONCERN 32,concern-32,,"386-SP, Sector 39, opp. Medanta, Medicity, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4375817,77.045881,918822116655,,https://concern32.com/,"Endodontist, Cosmetic dentist, Dental implants periodontist, Hair transplantation clinic, Oral and maxillofacial surgeon, Pediatric dentist, Prosthodontist","{""Monday"": ""10:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 8\u202fPM"", ""Thursday"": ""10:30\u202fAM to 8\u202fPM"", ""Friday"": ""10:30\u202fAM to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 8\u202fPM"", ""Sunday"": ""10:30\u202fAM to 8\u202fPM""}",4.9,184,ChIJw3SIE4wZDTkRHcKbNBw3K50,https://www.google.com/maps/search/?api=1&query=CONCERN%2032&query_place_id=ChIJw3SIE4wZDTkRHcKbNBw3K50,https://lh3.googleusercontent.com/p/AF1QipOCbRNuRqDTtp95yBdQp8TI_r_flxjQx7iSIZpW=w426-h240-k-no,"Wheelchair Accessible, Credit Cards Accepted",ggm.concern32.166@antidote-temp.com,FALSE,pending,unclaimed
Revive Dental & Neurocare Center| Dental Clinic | RCT Specialist | Invisalign Braces | Best Dental Clinic in Gurugram,revive-dental-neurocare-center-dental-clinic-rct-specialist-invisalign-braces-best-dental-clinic-in-gurugram,,"Plot No. 4A, Najafgarh - Bajghera Rd, opposite Mahindra Lifespaces Aura, New Palam Vihar, Block A, New Palam Vihar Phase 1, Sector 110A, Gurugram, Haryana 122017, India",Gurugram,Haryana,India,122017,28.512224,77.0251271,917082222539,,https://www.instagram.com/revivedentalneurocare?igsh=M3Zkenk3czBmNGNr&utm_source=qr,"Dentist, Cosmetic dentist, Dental clinic, Dental implants periodontist, Dental implants provider, Denture care center, Emergency dental service, Teeth whitening service","{""Monday"": ""9\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 8:30\u202fPM"", ""Thursday"": ""9\u202fAM to 8:30\u202fPM"", ""Friday"": ""9\u202fAM to 8:30\u202fPM"", ""Saturday"": ""9\u202fAM to 8:30\u202fPM"", ""Sunday"": ""9\u202fAM to 8:30\u202fPM""}",4.9,38,ChIJ8XgCNAEZDTkRaixZ-4lnun4,https://www.google.com/maps/search/?api=1&query=Revive%20Dental%20%26%20Neurocare%20Center%7C%20Dental%20Clinic%20%7C%20RCT%20Specialist%20%7C%20Invisalign%20Braces%20%7C%20Best%20Dental%20Clinic%20in%20Gurugram&query_place_id=ChIJ8XgCNAEZDTkRaixZ-4lnun4,https://lh3.googleusercontent.com/p/AF1QipMCma9SRPjKkMV2pdLVSJZKcH46FLFYIAwhgOBD=w408-h245-k-no,,ggm.revivedentalneurocar.171@antidote-temp.com,FALSE,pending,unclaimed
ADVANCE DENTAL HOSPITAL,advance-dental-hospital,,"oposite harshita general store, Kasan Rd, khogaon, Imt Manesar, Gurugram, Haryana 122051, India",Gurugram,Haryana,India,122051,28.3579077,76.9198416,919990881090,,,Dental clinic,"{""Monday"": ""9\u202fAM to 10\u202fPM"", ""Tuesday"": ""9\u202fAM to 10\u202fPM"", ""Wednesday"": ""9\u202fAM to 10\u202fPM"", ""Thursday"": ""9\u202fAM to 10\u202fPM"", ""Friday"": ""9\u202fAM to 10\u202fPM"", ""Saturday"": ""9\u202fAM to 10\u202fPM"", ""Sunday"": ""9\u202fAM to 10\u202fPM""}",5,66,ChIJW2s6TvE9DTkRPt_dzwU42uM,https://www.google.com/maps/search/?api=1&query=ADVANCE%20DENTAL%20HOSPITAL&query_place_id=ChIJW2s6TvE9DTkRPt_dzwU42uM,https://lh3.googleusercontent.com/p/AF1QipOE1y07SZ_35Cr7al2vLt4ZIm7ie46sYgB1TyCm=w408-h306-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",ggm.advancedentalhospita.175@antidote-temp.com,FALSE,pending,unclaimed
Vishal Dental Clinic,vishal-dental-clinic,,"Heraheri - Rewari Rd, near corporation bank, Pataudi, Haryana 122503, India",Gurugram,Haryana,India,122503,28.3273058,76.7772955,919812390415,,,Dental clinic,"{""Monday"": ""8\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 7:30\u202fPM"", ""Thursday"": ""9\u202fAM to 7:30\u202fPM"", ""Friday"": ""9\u202fAM to 7:30\u202fPM"", ""Saturday"": ""9\u202fAM to 7:30\u202fPM"", ""Sunday"": ""9\u202fAM to 2\u202fPM""}",4,3,ChIJCS4kMSBBDTkRTzMTt-437As,https://www.google.com/maps/search/?api=1&query=Vishal%20Dental%20Clinic&query_place_id=ChIJCS4kMSBBDTkRTzMTt-437As,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O1NiYxIcHREPQioob_NQ_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.809288&pitch=0&thumbfov=100,Digital Payments,ggm.vishaldentalclinic.176@antidote-temp.com,FALSE,pending,unclaimed
Ishita Aesthetics and Dental Care,ishita-aesthetics-and-dental-care,,"Shop No. 1095-A, JMS Crosswalk, Sector 93, Gurugram, Haryana 122505, India",Gurugram,Haryana,India,122505,28.4178289,76.9257504,917488521660,,https://ishitasmileandglow.com/,Dental clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",5,29,ChIJY8-9DFoXDTkRjPpDSGVbFIc,https://www.google.com/maps/search/?api=1&query=Ishita%20Aesthetics%20and%20Dental%20Care&query_place_id=ChIJY8-9DFoXDTkRjPpDSGVbFIc,https://lh3.googleusercontent.com/p/AF1QipOfrkFpQQmtFGb0AGkl2eS5q43HUKrjMOtBZj2V=w507-h240-k-no,"Free Parking, Digital Payments",ggm.ishitaaestheticsandd.180@antidote-temp.com,FALSE,pending,unclaimed
Dental Divine Aesthetic & Implant Centre | Best Dental Clinic| RCT | Implant | Sector-95,dental-divine-aesthetic-implant-centre-best-dental-clinic-rct-implant-sector-95,,"Upper Ground Floor, near Shanti Vihar, Sector 95, Gurugram, Haryana 122505, India",Gurugram,Haryana,India,122505,28.4188217,76.9174364,918700948098,,,Dental clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",5,119,ChIJyYkQRc4VDTkRngs3CvD4IIk,https://www.google.com/maps/search/?api=1&query=Dental%20Divine%20Aesthetic%20%26%20Implant%20Centre%20%7C%20Best%20Dental%20Clinic%7C%20RCT%20%7C%20Implant%20%7C%20Sector-95&query_place_id=ChIJyYkQRc4VDTkRngs3CvD4IIk,https://lh3.googleusercontent.com/p/AF1QipPpopF0gPWdFa22WAmK7SmLpG6qkmSzEpujxZK-=w452-h240-k-no,"Digital Payments, Appointment Required",ggm.dentaldivineaestheti.181@antidote-temp.com,FALSE,pending,unclaimed
Dr Suhani's Dentistry,dr-suhanis-dentistry,,"Basement), Flamingo Floors, Central Park Flower Valley, D-186, Sohna, Haryana 122102, India",Gurugram,Haryana,India,122102,28.2849511,77.0771499,918492987470,,,"Emergency dental service, Dental implants provider, Dental clinic, Oral and maxillofacial surgeon, Specialized clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",5,101,ChIJAWYNGR3ZZGkRJcmNYl6sdYo,https://www.google.com/maps/search/?api=1&query=Dr%20Suhani's%20Dentistry&query_place_id=ChIJAWYNGR3ZZGkRJcmNYl6sdYo,https://lh3.googleusercontent.com/p/AF1QipP1ZUSTqmlOQ5msuJov6ACPtnuRToGJrzvf0vPd=w408-h496-k-no,Digital Payments,ggm.drsuhanisdentistry.184@antidote-temp.com,FALSE,pending,unclaimed
Daevishan Dental Care,daevishan-dental-care,,"Shop no. 26, First Floor, Global City Centre, Sector 33, Sohna, Haryana 122102, India",Gurugram,Haryana,India,122102,28.2855945,77.0679293,919958007988,,http://daevishandentalcare.com/,"Dental clinic, Dentist","{""Monday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 5\u202fPM""}",5,100,ChIJb1mCMOElDTkR7HSAPWnBsBA,https://www.google.com/maps/search/?api=1&query=Daevishan%20Dental%20Care&query_place_id=ChIJb1mCMOElDTkR7HSAPWnBsBA,https://lh3.googleusercontent.com/p/AF1QipNd2aWIMn7isnUoiFGIu5Zi6d8pcYRl1LOvkLQW=w408-h544-k-no,"Wheelchair Accessible, Free Parking, Digital Payments, Appointment Required",ggm.daevishandentalcare.185@antidote-temp.com,FALSE,pending,unclaimed
Artistree Dental and Cosmetic Clinic,artistree-dental-and-cosmetic-clinic,,"Shop No: 2, near Baani Square, B Block, Pocket C, Mayfield Garden, Sector 51, Gurugram, Haryana 122018, India",Gurugram,Haryana,India,122018,28.4245941,77.0591527,918130089139,,http://artistreedentals.com/,"Cosmetic dentist, Dentist, Dental clinic, Dental implants periodontist, Dental implants provider, Emergency dental service, Orthodontist","{""Monday"": ""9\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 8:30\u202fPM"", ""Thursday"": ""9\u202fAM to 8:30\u202fPM"", ""Friday"": ""9\u202fAM to 8:30\u202fPM"", ""Saturday"": ""9\u202fAM to 8:30\u202fPM"", ""Sunday"": ""10:30\u202fAM to 4\u202fPM""}",4.9,150,ChIJC316RTgZDTkRu8UGE2678Zw,https://www.google.com/maps/search/?api=1&query=Artistree%20Dental%20and%20Cosmetic%20Clinic&query_place_id=ChIJC316RTgZDTkRu8UGE2678Zw,https://lh3.googleusercontent.com/p/AF1QipMuRji5h-o73vDghr-A6UaKt8JI-2MS8CJI9PnN=w426-h240-k-no,"Digital Payments, Appointment Required",ggm.artistreedentalandco.186@antidote-temp.com,FALSE,pending,unclaimed
Omni dental and skin clinic,omni-dental-and-skin-clinic,,"VATIKA INDIA NEXT, Plot No-2 G Block Crescent Drive Road Opposite Vatika Town Square 2, Sector 82, Gurugram, Haryana 122004, India",Gurugram,Haryana,India,122004,28.3912125,76.9602484,918130788492,,http://www.dentalclinicvatika.in/,"Skin care clinic, Dental hygienist, Dental implants provider, Dentist, Denture care center, Dermatologist, Hair transplantation clinic, Laser hair removal service, Dental clinic, Teeth whitening service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,148,ChIJ41sTxi09DTkRKb_jdc5CLIM,https://www.google.com/maps/search/?api=1&query=Omni%20dental%20and%20skin%20clinic&query_place_id=ChIJ41sTxi09DTkRKb_jdc5CLIM,https://lh3.googleusercontent.com/p/AF1QipORyRtMU5az8G5ntwzzNU7N2fbVeDWWCcaW8h_a=w408-h343-k-no,Wheelchair Accessible,ggm.omnidentalandskincli.190@antidote-temp.com,FALSE,pending,unclaimed
MEDKLAIRE - Best SKIN & DENTAL Clinic in Gurgaon,medklaire-best-skin-dental-clinic-in-gurgaon,,"A-27, First Floor, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",Gurugram,Haryana,India,122002,28.4774229,77.0933658,917263005000,,https://medklaire.com/,"Skin care clinic, Laser hair removal service, Dental clinic","{""Monday"": ""9\u202fAM to 7\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""9\u202fAM to 7\u202fPM"", ""Thursday"": ""9\u202fAM to 7\u202fPM"", ""Friday"": ""9\u202fAM to 7\u202fPM"", ""Saturday"": ""9\u202fAM to 7\u202fPM"", ""Sunday"": ""9\u202fAM to 7\u202fPM""}",5,47,ChIJK4s634oZDTkRYGH_CCqTbP0,https://www.google.com/maps/search/?api=1&query=MEDKLAIRE%20-%20Best%20SKIN%20%26%20DENTAL%20Clinic%20in%20Gurgaon&query_place_id=ChIJK4s634oZDTkRYGH_CCqTbP0,https://lh3.googleusercontent.com/p/AF1QipNwsteTvLdd-scuF-c6_AWUwanLbL3YTNcfGu6i=w408-h544-k-no,"Credit Cards Accepted, Appointment Required",ggm.medklairebestskinden.215@antidote-temp.com,FALSE,pending,unclaimed
"Symmetry Dental & Cosmetic Clinic – Best Dentist in Gurgaon | Invisalign, Braces, RCT, Implants, dental clinic near me",symmetry-dental-cosmetic-clinic-best-dentist-in-gurgaon-invisalign-braces-rct-implants-dental-clinic-near-me,,"Plot 1308, Sector 43 Service Rd, near Paras Hospital Road, opposite SHALOM HILLS INTERNATIONAL SCHOOL, Sector 43, Gurugram, Haryana 122002, India",Gurugram,Haryana,India,122002,28.4485964,77.0824606,918138875753,,https://symmetrydentals.com/,"Dental clinic, Cosmetic dentist, Dental implants periodontist, Dental implants provider, Dentist, Oral and maxillofacial surgeon, Oral surgeon, Orthodontist, Pediatric dentist, Teeth whitening service","{""Monday"": ""8\u202fAM to 8\u202fPM"", ""Tuesday"": ""8\u202fAM to 8\u202fPM"", ""Wednesday"": ""8\u202fAM to 8\u202fPM"", ""Thursday"": ""8\u202fAM to 8\u202fPM"", ""Friday"": ""8\u202fAM to 8\u202fPM"", ""Saturday"": ""8\u202fAM to 8\u202fPM"", ""Sunday"": ""8\u202fAM to 2:30\u202fPM""}",4.9,763,ChIJocwJCE8ZDTkRXX8cOAhXYtM,https://www.google.com/maps/search/?api=1&query=Symmetry%20Dental%20%26%20Cosmetic%20Clinic%20%E2%80%93%20Best%20Dentist%20in%20Gurgaon%20%7C%20Invisalign%2C%20Braces%2C%20RCT%2C%20Implants%2C%20dental%20clinic%20near%20me&query_place_id=ChIJocwJCE8ZDTkRXX8cOAhXYtM,https://lh3.googleusercontent.com/p/AF1QipPDiNxvP8Og2lyhTVMEDz1ROkXbXDql5dibXrTN=w408-h306-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",ggm.symmetrydentalcosmet.221@antidote-temp.com,FALSE,pending,unclaimed
Dr Amit Bhasin,dr-amit-bhasin,,"Prive Skin Clinic, 6101, near Super Mart 1, DLF Phase IV, Gurugram, Haryana 122002, India",Gurugram,Haryana,India,122002,28.4631045,77.0865462,918527336665,,http://priveclinic.in/,"Dermatologist, Cosmetic dentist, Dental clinic, Doctor, Hair transplantation clinic, Laboratory, Laser hair removal service, Plastic surgeon, Skin care clinic","{""Monday"": ""12 to 6\u202fPM"", ""Tuesday"": ""12 to 6\u202fPM"", ""Wednesday"": ""12 to 6\u202fPM"", ""Thursday"": ""12 to 6\u202fPM"", ""Friday"": ""12 to 6\u202fPM"", ""Saturday"": ""12 to 6\u202fPM"", ""Sunday"": ""Closed""}",4.7,263,ChIJgdZ0IVMfDTkRVKOm9kmAeMs,https://www.google.com/maps/search/?api=1&query=Dr%20Amit%20Bhasin&query_place_id=ChIJgdZ0IVMfDTkRVKOm9kmAeMs,https://lh3.googleusercontent.com/p/AF1QipNCXEogof_jSb0-N862L_fYtexcp2cJo293lway=w408-h486-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",ggm.dramitbhasin.238@antidote-temp.com,FALSE,pending,unclaimed
Dantkriti Dentofacial Aesthetics & Implant Center,dantkriti-dentofacial-aesthetics-implant-center,,"91, Golf Crse Rd, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",Gurugram,Haryana,India,122002,28.4704545,77.0916016,919773505706,,https://dantkritidentalclinic.com/,"Dentist, Dental clinic, Dental implants periodontist, Denture care center, Emergency dental service, Endodontist, Oral surgeon, Orthodontist, Pediatric dentist, Teeth whitening service","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,189,ChIJ7b8Bq-cYDTkRDlv6wrepS0I,https://www.google.com/maps/search/?api=1&query=Dantkriti%20Dentofacial%20Aesthetics%20%26%20Implant%20Center&query_place_id=ChIJ7b8Bq-cYDTkRDlv6wrepS0I,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3RJtmP22xov9nEuIfPdRN-XMrysdbb78W0ONiGePYcEdSyiCmXONt68cBYWj_-KVLkFMnj8Y6f9e3PQiNz91TcobAPqwwdwdl8OR2StweWpbZK8IhnOcsWFZAZU8xm54AhnvmgQ=w408-h306-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",ggm.dantkritidentofacial.239@antidote-temp.com,FALSE,pending,unclaimed
