name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
"Dr. Kavitha's Skin, Hair and Laser Clinic",dr-kavithas-skin-hair-and-laser-clinic,,"Shop No.28, 1st floor, Bangalore Development Authority Complex, 3rd Block, BDA Layout, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560072, India",Bengaluru,Karnataka,India,560072,12.9802361,77.5115661,919886174035,,,Skin care clinic,"{""Monday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Friday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 2\u202fPM, 5 to 8\u202fPM"", ""Sunday"": ""Closed""}",4.4,283,ChIJlUqNCjQ8rjsRJtn-8n82vtA,https://www.google.com/maps/search/?api=1&query=Dr.%20Kavitha's%20Skin%2C%20Hair%20and%20Laser%20Clinic&query_place_id=ChIJlUqNCjQ8rjsRJtn-8n82vtA,https://lh3.googleusercontent.com/p/AF1QipPbrO25HAkjSvygs7liNggf5wAS0xoBByuavQuX=w408-h306-k-no,,blr.drkavithasskinhairan.345@antidote-temp.com,FALSE,pending,unclaimed
SAI SPARSH HOSPITALS,sai-sparsh-hospitals,,"408, Hosur Road, Hobli, Garvebhavipalya, Begur, Bengaluru, Karnataka 560068, India",Bengaluru,Karnataka,India,560068,12.8933755,77.6368796,919606082920,,http://saisparshhospital.com/,"Hospital, Diabetes center, Obstetrician-gynecologist, Orthopedic surgeon, Plastic surgeon, Psychiatrist, Specialized hospital, Urologist","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.4,294,ChIJ_w_uq9MVrjsR8p6xEMA7UX0,https://www.google.com/maps/search/?api=1&query=SAI%20SPARSH%20HOSPITALS&query_place_id=ChIJ_w_uq9MVrjsR8p6xEMA7UX0,https://lh3.googleusercontent.com/p/AF1QipMcjgbkm_tZ8-pYKKLnSZ1nSvetPulBv-WipZc_=w408-h544-k-no,Wheelchair Accessible,blr.saisparshhospitals.856@antidote-temp.com,FALSE,pending,unclaimed
Dr. Madhu Sudhan V - ENT Doctor | Sinusitis | Tonsillitis | Nasal Polyps | Adenoids | DNS | Mastoiditis | FESS |Tympanoplasty,dr-madhu-sudhan-v-ent-doctor-sinusitis-tonsillitis-nasal-polyps-adenoids-dns-mastoiditis-fess-tympanoplasty,,"266/C, 80 Feet Rd, HAL 3rd Stage, Indiranagar, Bengaluru, Karnataka 560038, India",Bengaluru,Karnataka,India,560038,12.9756173,77.6470081,918065105048,,https://clinics.pristyncare.com/pristyn-care-pristyn-care-indiranagar-surgical-clinic-indiranagar-bengaluru-77931/Doctor-Detail/dr-madhu-sudhan-v-zgccf6og5h,"Otolaryngologist, Doctor, Hospital, Medical Center, Medical clinic, Otolaryngology clinic, Specialized clinic, Specialized hospital, Surgical center, Walk-in clinic",,4.4,346,ChIJhwfio_oVrjsR353AxM2sW_Q,https://www.google.com/maps/search/?api=1&query=Dr.%20Madhu%20Sudhan%20V%20-%20ENT%20Doctor%20%7C%20Sinusitis%20%7C%20Tonsillitis%20%7C%20Nasal%20Polyps%20%7C%20Adenoids%20%7C%20DNS%20%7C%20Mastoiditis%20%7C%20FESS%20%7CTympanoplasty&query_place_id=ChIJhwfio_oVrjsR353AxM2sW_Q,https://lh3.googleusercontent.com/p/AF1QipOVxn2SPdfGam-JDKHloxEXDUmaISUIwJ4ARWfx=w408-h423-k-no,Wheelchair Accessible,blr.drmadhusudhanventdoc.823@antidote-temp.com,FALSE,pending,unclaimed
Vaibhav Stores - Sanjay Nagar: Salon Equipment | Beauty Product Suppliers,vaibhav-stores-sanjay-nagar-salon-equipment-beauty-product-suppliers,,"61, 1st Floor, Venkatadari Complex, above Bank of Baroda ATM, Ashwath Nagar, Sanjayanagara, Bengaluru, Karnataka 560094, India",Bengaluru,Karnataka,India,560094,13.0292249,77.5788039,918040997884,,https://www.vaibhavstores.in/?utm_source=Google+Map+Pack&utm_medium=Local+SEO&utm_campaign=GMB,"Cosmetics store, Beauty product supplier, Beauty products wholesaler, Cosmetics industry, Beauty supply store","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 2\u202fPM""}",4.4,349,ChIJ29d8_MMXrjsRhbPmS7DlmUA,https://www.google.com/maps/search/?api=1&query=Vaibhav%20Stores%20-%20Sanjay%20Nagar%3A%20Salon%20Equipment%20%7C%20Beauty%20Product%20Suppliers&query_place_id=ChIJ29d8_MMXrjsRhbPmS7DlmUA,https://lh3.googleusercontent.com/p/AF1QipPzfhQhv83QsEQoGsHP2GvM4FiFPE7GTxf6dX74=w408-h544-k-no,,blr.vaibhavstoressanjayn.1106@antidote-temp.com,FALSE,pending,unclaimed
Kosmoderma Skin Hair Body Clinic in Whitefield,kosmoderma-skin-hair-body-clinic-in-whitefield,,"2nd Floor, CNS Complex, bus stop, #3, CNS Tower, Ground Floor, 185 Thubharahalli next to ItsyBitsy, 185, Varthur Main Rd, Opposite Thubarahalli, Kumarapalli, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Bengaluru,Karnataka,India,560066,12.9556418,77.721681,917676076376,,https://kosmoderma.com/,"Dermatologist, Electrolysis hair removal service, Hair removal service, Hair replacement service, Hair transplantation clinic, IV therapy service, Laser hair removal service, Plastic surgery clinic, Skin care clinic, Tattoo removal service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.4,351,ChIJuwOiGAoSrjsRS3-SAXPmCWM,https://www.google.com/maps/search/?api=1&query=Kosmoderma%20Skin%20Hair%20Body%20Clinic%20in%20Whitefield&query_place_id=ChIJuwOiGAoSrjsRS3-SAXPmCWM,https://lh3.googleusercontent.com/p/AF1QipOQtKHgVwZ_9xurh3zodLgHorAgMTymBOHE7pEJ=w426-h240-k-no,"Credit Cards Accepted, Appointment Required",blr.kosmodermaskinhairbo.370@antidote-temp.com,FALSE,pending,unclaimed
Health & Glow - Elements Mall,health-glow-elements-mall,,"Block No 26, Ground Floor, Elements Mall, North, Thanisandra Main Rd, next to Soch, 5th Block, MS Ramaiah North City, Manayata Tech Park, Nagavara, Bengaluru, Karnataka 560045, India",Bengaluru,Karnataka,India,560045,13.0451306,77.6264951,918431246267,,https://stores.healthandglow.com/health-glow-element-mall-bengaluru-19332/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.4,367,ChIJM4eT4GgXrjsRJN-9ED6929k,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20Elements%20Mall&query_place_id=ChIJM4eT4GgXrjsRJN-9ED6929k,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npmyGWya4H0_iGf_RVJUsApHEWt4qDrmvnHjSgpa-s8Vph8zia55QFVEIBBO9SkLVKVUG64_K-Zf6-R791C5oqeK0_ss7RfnI1xQ-DoOyU1MTa7e5FEe3hw-yjTYZRG-Xo2TkvJbN3Oj1nS=w408-h306-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted",blr.healthglowelementsma.644@antidote-temp.com,FALSE,pending,unclaimed
Kaya Clinic - HRBR Layout,kaya-clinic-hrbr-layout,,"First Floor, Life Chambers, HRBR Layout 2nd Block, Sena Vihar, Kammanahalli, Bengaluru, Karnataka 560043, India",Bengaluru,Karnataka,India,560043,13.0224566,77.6377241,918657569384,,https://www.kaya.in/dermatologist-near-me/skin-and-hair-clinic-in-bangalore/kaya-clinic-hrbr-layout?utm_source=locator&utm_medium=googleplaces,Dermatologist,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.4,420,ChIJdblMZCQXrjsRIdrW6exhFGs,https://www.google.com/maps/search/?api=1&query=Kaya%20Clinic%20-%20HRBR%20Layout&query_place_id=ChIJdblMZCQXrjsRIdrW6exhFGs,https://lh3.googleusercontent.com/p/AF1QipPol7LkRIBhLmOkg3G_8L5Th0_58HhJKkSo24FZ=w408-h272-k-no,"Credit Cards Accepted, Appointment Required",blr.kayaclinichrbrlayout.1156@antidote-temp.com,FALSE,pending,unclaimed
The New Body Perfect & Smile Lounge - Cosmetic Clinic,the-new-body-perfect-smile-lounge-cosmetic-clinic,,"2nd floor, 8th, 325, cross, 8th Main Rd, above indus diagnostic centre, BTM 2nd Stage, Bengaluru, Karnataka 560076, India",Bengaluru,Karnataka,India,560076,12.9138369,77.606568,919380878455,,https://www.thebodyperfect.in/,"Weight loss service, Electrolysis hair removal service, Hair transplantation clinic, Skin care clinic","{""Monday"": ""10\u202fAM to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 7:30\u202fPM"", ""Sunday"": ""10\u202fAM to 7:30\u202fPM""}",4.4,425,ChIJpw2QiwIVrjsRQIAfR4ROyXg,https://www.google.com/maps/search/?api=1&query=The%20New%20Body%20Perfect%20%26%20Smile%20Lounge%20-%20Cosmetic%20Clinic&query_place_id=ChIJpw2QiwIVrjsRQIAfR4ROyXg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nor2WsVRB5IbYy2AiwFBfy4tFdoQJwNv2SalAz01mg4OOK1TOqDqcQp81rlXf0Tvse3jG-V7cmrQRnT5QiN0gTlmSkxWYhcxy9Sf-02z7xq1E-ap9_dYgcyybgE7ee91LpKVuiw=w408-h544-k-no,Credit Cards Accepted,blr.thenewbodyperfectsmi.446@antidote-temp.com,FALSE,pending,unclaimed
Dr. Parthasarathi's Asian Hair & Skin Hospitals,dr-parthasarathis-asian-hair-skin-hospitals,,"Sadath Court, 5 & 6, Magrath Rd, opp. Garuda Mall, Ashok Nagar, Bengaluru, Karnataka 560025, India",Bengaluru,Karnataka,India,560025,12.9703696,77.610919,918025599552,,https://www.drparthasarathi.co.in/,"Plastic surgery clinic, Hair removal service, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Plastic surgeon, Dermatologist, Skin care clinic","{""Monday"": ""10:30\u202fAM to 8\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 8\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 8\u202fPM"", ""Thursday"": ""10:30\u202fAM to 8\u202fPM"", ""Friday"": ""10:30\u202fAM to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 8\u202fPM"", ""Sunday"": ""10:30\u202fAM to 8\u202fPM""}",4.4,445,ChIJ2f-_RIAWrjsR9iT5gmfFGVM,https://www.google.com/maps/search/?api=1&query=Dr.%20Parthasarathi's%20Asian%20Hair%20%26%20Skin%20Hospitals&query_place_id=ChIJ2f-_RIAWrjsR9iT5gmfFGVM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdkWgrzf07e5uDju6LEUuGF0GpG79MfxmgDxHfOGTSkuCCYM8RQCQ1IEoS5RP-y6bue3rvZx86yPnA3syD-MfdA6u9iCjnK_50kuqOQSfRTGKBppL-CbOeW4RvaFVQ9hhaVxdu=w408-h306-k-no,Credit Cards Accepted,blr.drparthasarathisasia.1058@antidote-temp.com,FALSE,pending,unclaimed
Health & Glow - Sahakarnagar,health-glow-sahakarnagar,,"Ground Floor, Masthi Arcade, Plot No 40, Sahakarnagar Main Road, next to Unlimited Fashion Store, Block G, Park View Layout, Bengaluru, Karnataka 560092, India",Bengaluru,Karnataka,India,560092,13.063036,77.5923092,917676216912,,https://stores.healthandglow.com/health-glow-sahakarnagar-bengaluru-19315/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.4,477,ChIJ63XunyYYrjsRO9QIQrqKOVQ,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20Sahakarnagar&query_place_id=ChIJ63XunyYYrjsRO9QIQrqKOVQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrum6D7PaElYDmzzTbhkky_OZmDReDTMEFahpPA-Qtv5D0mgkBxGKNeDF_ltsUIeRoaXYUIUGTkkS6AWKM7cd-zzN-OQb7HocoyKQNXcSm2zEFOqkQLDT2wSbkS4NC3ccYtY1U=w408-h306-k-no,"Free Parking, Credit Cards Accepted",blr.healthglowsahakarnag.67@antidote-temp.com,FALSE,pending,unclaimed
Pristyn Care,pristyn-care,,"76, 17th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560055, India",Bengaluru,Karnataka,India,560055,13.0071145,77.5701464,918065105048,,https://clinics.pristyncare.com/pristyn-care-pristyn-care-malleshwaram-surgical-clinic-malleshwaram-bengaluru-77943/Home?utm_source=gmb&utm_medium=organic&utm_campaign=5057497386195124984&utm_term=Clinic&utm_content=websitelink,"Surgical center, Bariatric surgeon, Cosmetic surgeon, Otolaryngologist, Otolaryngology clinic, Plastic surgeon, Proctologist, Specialized clinic, Walk-in clinic, Weight loss service","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.4,503,ChIJ0_9AztwXrjsRLNK-7SxHHRY,https://www.google.com/maps/search/?api=1&query=Pristyn%20Care&query_place_id=ChIJ0_9AztwXrjsRLNK-7SxHHRY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHXYk5gu0tb7m0gzmlzOsjYw2mlFbmKoPBG7FP-Oya1W9UTJmmzpnaTp_62OTgD0h-pE8mK76XtlAeZlCt_iiNWiux-qnB1Y2KLR1MpmPzms9CNZTlixk-LlIsx7oxC5uknw2B=w408-h306-k-no,Wheelchair Accessible,blr.pristyncare.592@antidote-temp.com,FALSE,pending,unclaimed
"Kaya Clinic - Jayanagar, Bengaluru",kaya-clinic-jayanagar-bengaluru,,"New No. 17, ( Old No.18) 1ST Floor 11th Main Road Jayanagar East Jayanagar, Jayanagar 3rd Block, Koramangala, Bengaluru, Karnataka 560011, India",Bengaluru,Karnataka,India,560011,12.9308192,77.5862389,918657569392,,https://www.kaya.in/dermatologist-near-me/skin-and-hair-clinic-in-bangalore/kaya-clinic-jayanagar?utm_source=locator&utm_medium=googleplaces,Dermatologist,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.4,524,ChIJZ5MnrZ8VrjsRteqd_3JzVFw,https://www.google.com/maps/search/?api=1&query=Kaya%20Clinic%20-%20Jayanagar%2C%20Bengaluru&query_place_id=ChIJZ5MnrZ8VrjsRteqd_3JzVFw,https://lh3.googleusercontent.com/p/AF1QipPx-Ucyhg9UpykOoWQOGGzSZr-7ZWaLJN6sESpg=w408-h612-k-no,"Credit Cards Accepted, Appointment Required",blr.kayaclinicjayanagarb.1155@antidote-temp.com,FALSE,pending,unclaimed
Kosmoderma Skin Hair Body Clinic in Indiranagar,kosmoderma-skin-hair-body-clinic-in-indiranagar,,"268, 3rd Cross Road, 2nd Stage Defence Colony, Domlur, Indiranagar, Bengaluru, Karnataka 560071, India",Bengaluru,Karnataka,India,560071,12.9665188,77.6364871,917676076376,,https://www.kosmoderma.com/,"Skin care clinic, Electrolysis hair removal service, Hair removal service, Hair transplantation clinic, IV therapy service, Laser hair removal service, Plastic surgery clinic, Dermatologist, Tattoo removal service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.4,533,ChIJL7Jx1R0UrjsRX8ByXoSN8DI,https://www.google.com/maps/search/?api=1&query=Kosmoderma%20Skin%20Hair%20Body%20Clinic%20in%20Indiranagar&query_place_id=ChIJL7Jx1R0UrjsRX8ByXoSN8DI,https://lh3.googleusercontent.com/p/AF1QipOS7PmYgOo6uB4sc8frLeT3hAUk8pvLdYZMseBq=w408-h272-k-no,Appointment Required,blr.kosmodermaskinhairbo.217@antidote-temp.com,FALSE,pending,unclaimed
"Kaya Clinic - Phoenix Market City, Bengaluru",kaya-clinic-phoenix-market-city-bengaluru,,"Shop no- SF 14, 106 & 107, 2nd Floor, Phoenix Market City, Whitefield, Bengaluru, Karnataka 560048, India",Bengaluru,Karnataka,India,560048,12.9970734,77.6964265,918657569403,,https://www.kaya.in/dermatologist-near-me/skin-and-hair-clinic-in-bangalore/kaya-clinic-phoenix-market-city?utm_source=locator&utm_medium=googleplaces,Dermatologist,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.4,662,ChIJpWAV4woRrjsR-sObN8VG33k,https://www.google.com/maps/search/?api=1&query=Kaya%20Clinic%20-%20Phoenix%20Market%20City%2C%20Bengaluru&query_place_id=ChIJpWAV4woRrjsR-sObN8VG33k,https://lh3.googleusercontent.com/p/AF1QipPozSja71iVy_HHD3oj_1VW8KFnOQDWsgT3gGwy=w408-h510-k-no,"Credit Cards Accepted, Appointment Required",blr.kayaclinicphoenixmar.1173@antidote-temp.com,FALSE,pending,unclaimed
Health & Glow - Frazer town,health-glow-frazer-town,,"No 31/1, Blue Pearl Building, Coles Rd, Cleveland Town, Frazer Town, Bengaluru, Karnataka 560005, India",Bengaluru,Karnataka,India,560005,12.9965352,77.6124722,918431246264,,https://stores.healthandglow.com/health-glow-frazer-town-bengaluru-19269/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.4,703,ChIJT8vYmPYWrjsRRTdi2et4QmU,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20Frazer%20town&query_place_id=ChIJT8vYmPYWrjsRRTdi2et4QmU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt3zVtlUm5ECjyMwxkG8pCvz7sOBVnWNpw8uydVqlXJpdGzDj3lJFugv6z_dquphuQRrTBA2XPqtwYBkjj0m2c6M4cbS8ZE1Cl-3QN5RJb8otxATf6j_LXag1PyUQsva_Wax0=w408-h306-k-no,"Free Parking, Credit Cards Accepted",blr.healthglowfrazertown.696@antidote-temp.com,FALSE,pending,unclaimed
Pristyn Care,pristyn-care,,"2nd Floor, TRINE House, Chamber 1, 4M-403, Kammanahalli Main Rd, HRBR Layout 3rd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",Bengaluru,Karnataka,India,560043,13.023146,77.636943,918065105048,,https://clinics.pristyncare.com/pristyn-care-pristyn-care-indiranagar-surgical-clinic-indiranagar-bengaluru-77931/Home?utm_source=locator&utm_medium=googleplaces,"Medical Center, Medical clinic, Ophthalmologist, Otolaryngologist, Plastic surgeon, Specialized clinic, Surgical center, Urologist, Walk-in clinic","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.4,715,ChIJQ9b5HikXrjsRsEDTx9-9zjo,https://www.google.com/maps/search/?api=1&query=Pristyn%20Care&query_place_id=ChIJQ9b5HikXrjsRsEDTx9-9zjo,https://lh3.googleusercontent.com/p/AF1QipMM7ekZYS0DMZmq_Je5sx17-QNbwiHsarc1EJGf=w426-h240-k-no,"Wheelchair Accessible, Appointment Required",blr.pristyncare.595@antidote-temp.com,FALSE,pending,unclaimed
Health & Glow - DVG Road,health-glow-dvg-road,,"Door No 8-59/1, DVG Road, South, near Bhavani Khangan, Basavanagudi, Bengaluru, Karnataka 560004, India",Bengaluru,Karnataka,India,560004,12.9400173,77.5713399,917676216887,,https://stores.healthandglow.com/health-glow-dvg-road-bengaluru-19265/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.4,721,ChIJ7bZfpY0VrjsRPoluxbOSqTM,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20DVG%20Road&query_place_id=ChIJ7bZfpY0VrjsRPoluxbOSqTM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0FqMqiTdJk5X5LGmZajlIIWQrGIMAKnTQhbr8LynaTdjXyK7pSdVUqN_CfytlCTwm1PwVfCEBQDByuefgrChBZqFzMqGAnC1NzpFo4QkBoNDmokTvDiZh1yPl2RKmfLKJIyuq=w408-h306-k-no,"Free Parking, Credit Cards Accepted",blr.healthglowdvgroad.926@antidote-temp.com,FALSE,pending,unclaimed
"Kaya Clinic - Indiranagar, Bengaluru",kaya-clinic-indiranagar-bengaluru,,"2989/1, 80 Feet Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560038, India",Bengaluru,Karnataka,India,560038,12.9701616,77.6473257,918657569386,,https://www.kaya.in/dermatologist-near-me/skin-and-hair-clinic-in-bangalore/kaya-clinic-indiranagar?utm_source=locator&utm_medium=googleplaces,Dermatologist,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.4,777,ChIJIRpf0KkWrjsRCrnuU9BgOXc,https://www.google.com/maps/search/?api=1&query=Kaya%20Clinic%20-%20Indiranagar%2C%20Bengaluru&query_place_id=ChIJIRpf0KkWrjsRCrnuU9BgOXc,https://lh3.googleusercontent.com/p/AF1QipOogU8mM1NRqvBBpeJNxhfVLV9m99q1Cl1gKrNL=w426-h240-k-no,"Credit Cards Accepted, Appointment Required",blr.kayaclinicindiranaga.256@antidote-temp.com,FALSE,pending,unclaimed
Health & Glow - Horamavu,health-glow-horamavu,,"Shop No:43, 7th Main Road, Horamavu Main Rd, Jayaram Reddy Layout, Bengaluru, Karnataka 560043, India",Bengaluru,Karnataka,India,560043,13.02216,77.6575989,918431246275,,https://stores.healthandglow.com/health-glow-horamavu-bengaluru-19331/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.4,1161,ChIJxWv9ktMQrjsRDjMz92RRuAE,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20Horamavu&query_place_id=ChIJxWv9ktMQrjsRDjMz92RRuAE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt6CnOqiqCLpBmilo0o_77bZdaJlgGorSAdzc7DGnNntrOnQ12B4U5URfOXU7o6JengCmhyJ5hFUkkEpuGzeMTC00xiTW67wYZxmUJGwcdO9ICv9q1ThuwzYOw5f8IKTnfY221=w408-h257-k-no,"Free Parking, Credit Cards Accepted",blr.healthglowhoramavu.408@antidote-temp.com,FALSE,pending,unclaimed
