name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Arqe Makeover and Academy sector 49 Gurgaon,arqe-makeover-and-academy-sector-49-gurgaon,,"Shop No-167 First floor, Sapphire mall, Badshahpur Sohna Rd Hwy, Orchid Petals, Block S, Uppal Southend, Sector 49, Gurugram, Haryana 122018, India",Gurugram,Haryana,India,122018,28.4118389,77.0488283,+919911001811,,https://wa.me/919911001811,"Skin care clinic, Eyebrow bar, Eyelash salon, Facial spa, Make-up artist, Nail salon","{""Monday"": ""11\u202fAM to 8\u202fPM"", ""Tuesday"": ""11\u202fAM to 8\u202fPM"", ""Wednesday"": ""11\u202fAM to 8\u202fPM"", ""Thursday"": ""11\u202fAM to 8\u202fPM"", ""Friday"": ""11\u202fAM to 8\u202fPM"", ""Saturday"": ""11\u202fAM to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 8\u202fPM""}",4.5,95,ChIJxwnKo5QjDTkRWpLaq5DaW54,https://www.google.com/maps/search/?api=1&query=Arqe%20Makeover%20and%20Academy%20sector%2049%20Gurgaon&query_place_id=ChIJxwnKo5QjDTkRWpLaq5DaW54,https://lh3.googleusercontent.com/p/AF1QipNqWFCx1n86rgUT_urP2jplRj9-_xzd7eoNrBkF=w408-h402-k-no,,ggm.arqemakeoverandacade.75@antidote-temp.com,false,pending,unclaimed
"Dr Neha Dubey - Best Skin Specialist in Gurgaon, Dermatologist near me, Skin Doctor, skin clinic in Gurgaon",dr-neha-dubey-best-skin-specialist-in-gurgaon-dermatologist-near-me-skin-doctor-skin-clinic-in-gurgaon,,"UG 32, Meraki Skin Clinic, 33, opposite Good earth city center, Sector 47, Gurugram, Haryana 122018, India",Gurugram,Haryana,India,122018,28.4219494,77.0521211,+918826038515,,https://www.merakiskinclinic.com/bio-neha.php,"Skin care clinic, Laser hair removal service, Pediatric dermatologist, Dermatologist","{""Monday"": ""11\u202fAM to 7\u202fPM"", ""Tuesday"": ""11\u202fAM to 7\u202fPM"", ""Wednesday"": ""11\u202fAM to 7\u202fPM"", ""Thursday"": ""11\u202fAM to 7\u202fPM"", ""Friday"": ""11\u202fAM to 7\u202fPM"", ""Saturday"": ""11\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",4.9,235,ChIJX72BvYEiDTkR2esBwP5RO_M,https://www.google.com/maps/search/?api=1&query=Dr%20Neha%20Dubey%20-%20Best%20Skin%20Specialist%20in%20Gurgaon%2C%20Dermatologist%20near%20me%2C%20Skin%20Doctor%2C%20skin%20clinic%20in%20Gurgaon&query_place_id=ChIJX72BvYEiDTkR2esBwP5RO_M,https://lh3.googleusercontent.com/p/AF1QipMgAPqEB2eya2us9wwfMdtl_8WCCovAWHC69ZLH=w408-h272-k-no,Digital Payments,ggm.drnehadubeybestskins.76@antidote-temp.com,false,pending,unclaimed
Royal Lush Skin Clinic,royal-lush-skin-clinic,,"Plot No. A-2, MSJ House, Opposite Hilton Garden Inn, Mayfield Garden, Sector 47, Gurugram, Haryana 122003, India",Gurugram,Haryana,India,122003,28.4274537,77.0575969,+919999822443,,https://www.drsyed.in/,Skin care clinic,"{""Monday"": ""9\u202fAM to 7\u202fPM"", ""Tuesday"": ""9\u202fAM to 7\u202fPM"", ""Wednesday"": ""9\u202fAM to 7\u202fPM"", ""Thursday"": ""9\u202fAM to 7\u202fPM"", ""Friday"": ""9\u202fAM to 7\u202fPM"", ""Saturday"": ""9\u202fAM to 7\u202fPM"", ""Sunday"": ""Closed""}",5,4,ChIJ38TUDgIZDTkRg5TODkYboQs,https://www.google.com/maps/search/?api=1&query=Royal%20Lush%20Skin%20Clinic&query_place_id=ChIJ38TUDgIZDTkRg5TODkYboQs,https://lh3.googleusercontent.com/p/AF1QipPhm4FqP7P2Ga_hsoR2lw3PARliB9duTJM8FZGS=w408-h271-k-no,Credit Cards Accepted,ggm.royallushskinclinic.77@antidote-temp.com,false,pending,unclaimed
Alhéna Aesthetic Services and Unisex Salon,alhéna-aesthetic-services-and-unisex-salon,,"First Floor, Shop no 154 & 156 Eros, Rosewood City, Ghasola, Sector 49, Gurugram, Haryana 122018, India",Gurugram,Haryana,India,122018,28.4129564,77.055012,+918199966221,,,Beauty salon,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.6,57,ChIJIV4z3ociDTkRrhtfqN4ablI,https://www.google.com/maps/search/?api=1&query=Alh%C3%A9na%20Aesthetic%20Services%20and%20Unisex%20Salon&query_place_id=ChIJIV4z3ociDTkRrhtfqN4ablI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUBogE5GOQGPKwPs2dJvLfsXAts11JyotNOmWUeF66Tqazl_LJOlwUF9sJzSAz1Xmr2vtc_32zby4LEVPcjFs2k1vpzwwayXKXWykb2q3Ar1R_BZV_UeiijcFvu7oiYVegJVI=w408-h272-k-no,Credit Cards Accepted,ggm.alhénaaestheticservi.78@antidote-temp.com,false,pending,unclaimed
Esthetica Spa & Salon Resources Pvt Ltd.,esthetica-spa-salon-resources-pvt-ltd,,"Plot No. 249, Sector 6, Imt Manesar, Gurugram, Haryana 122050, India",Gurugram,Haryana,India,122050,28.374392,76.9219579,+919873144051,,https://www.spafurniture.in/,"Furniture manufacturer, Furniture wholesaler","{""Monday"": ""9:30\u202fAM to 6\u202fPM"", ""Tuesday"": ""9:30\u202fAM to 6\u202fPM"", ""Wednesday"": ""9:30\u202fAM to 6\u202fPM"", ""Thursday"": ""9:30\u202fAM to 6\u202fPM"", ""Friday"": ""9:30\u202fAM to 6\u202fPM"", ""Saturday"": ""9:30\u202fAM to 6\u202fPM"", ""Sunday"": ""Closed""}",4.8,71,ChIJQQAAwNA9DTkR7LYKkcuY894,https://www.google.com/maps/search/?api=1&query=Esthetica%20Spa%20%26%20Salon%20Resources%20Pvt%20Ltd.&query_place_id=ChIJQQAAwNA9DTkR7LYKkcuY894,https://lh3.googleusercontent.com/p/AF1QipMjDWpZW1M2McKI6tmTl4kh1tZTtgwA983GeqTX=w426-h240-k-no,,ggm.estheticaspasalonres.79@antidote-temp.com,false,pending,unclaimed
Dental Aesthetica,dental-aesthetica,,"F-45, Basement, South City II, near F Block, Market, Sector 50, Gurugram, Haryana 122018, India",Gurugram,Haryana,India,122018,28.4172869,77.0566747,+919716262600,,https://www.dentalaesthetica.co.in/,"Dental clinic, Dental hygienist, Dentist, Hospital","{""Monday"": ""10\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 8:30\u202fPM"", ""Thursday"": ""10\u202fAM to 8:30\u202fPM"", ""Friday"": ""10\u202fAM to 8:30\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 2\u202fPM""}",4.7,49,ChIJU0xNW4QiDTkRBp_kjZE2LDE,https://www.google.com/maps/search/?api=1&query=Dental%20Aesthetica&query_place_id=ChIJU0xNW4QiDTkRBp_kjZE2LDE,https://lh3.googleusercontent.com/p/AF1QipP0FX1K2O_SgMxE4RqhZXwgkFFa31NkOajVkpI0=w858-h240-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",ggm.dentalaesthetica.80@antidote-temp.com,false,pending,unclaimed
Healing Gloves Clinic & Aesthetics - Best Skin | Laser | Hair | Acne & Pigmentation Treatment | Botox & filler,healing-gloves-clinic-aesthetics-best-skin-laser-hair-acne-pigmentation-treatment-botox-filler,,"Flora Avenue Sec-33, First Floor Global City Centre, II, Badshahpur Sohna Rd Hwy, near Central Park Flower valley, Gurugram, Haryana 122102, India",Gurugram,Haryana,India,122102,28.2850565,77.0671972,,,https://drmanishaaestheticclinic.com/,"Cosmetic surgeon, General practitioner, Obstetrician-gynecologist, Physical therapy clinic","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 9\u202fPM""}",3.9,34,ChIJWUndcOQlDTkRGhfrh9zfHWI,https://www.google.com/maps/search/?api=1&query=Healing%20Gloves%20Clinic%20%26%20Aesthetics%20-%20Best%20Skin%20%7C%20Laser%20%7C%20Hair%20%7C%20Acne%20%26%20Pigmentation%20Treatment%20%7C%20Botox%20%26%20filler&query_place_id=ChIJWUndcOQlDTkRGhfrh9zfHWI,https://lh3.googleusercontent.com/p/AF1QipPVWx0YREQ5yWxPVbg7dlHdfWx7eQqfvU1CAIyI=w408-h544-k-no,"Free Parking, Digital Payments",ggm.healingglovesclinica.81@antidote-temp.com,false,pending,unclaimed
Dr Guri skin Hospital,dr-guri-skin-hospital,,"near OM SWEETS, Shahid Smarak, Sohna, Sohna Rural, Haryana 122103, India",Gurugram,Haryana,India,122103,28.2518757,77.06975,+919996399211,,,Hospital,"{""Monday"": ""11\u202fAM to 2\u202fPM"", ""Tuesday"": ""11\u202fAM to 2\u202fPM"", ""Wednesday"": ""11\u202fAM to 2\u202fPM"", ""Thursday"": ""11\u202fAM to 2\u202fPM"", ""Friday"": ""11\u202fAM to 2\u202fPM"", ""Saturday"": ""11\u202fAM to 2\u202fPM"", ""Sunday"": ""Closed""}",4.4,38,ChIJHYoWaYklDTkR8ZBO4IciTgc,https://www.google.com/maps/search/?api=1&query=Dr%20Guri%20skin%20Hospital&query_place_id=ChIJHYoWaYklDTkR8ZBO4IciTgc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTypY1PxhY6X3e2va2tKC5MhlJxmagUmCuIOxBOvPHssBepVL7zpcWHxG0V1iFOlKr0t2Z8hOF5pSAa78RHbNVuBwSRR9qGqCfnzPOoVu2s6qPC--Yq8heWs2E9w6iR8qerrSJog=w408-h306-k-no,Wheelchair Accessible,ggm.drguriskinhospital.82@antidote-temp.com,false,pending,unclaimed
IRVIN COSMETICS,irvin-cosmetics,,"UPPER GROUND FLOOR, THE HDFC SCHOOL, E-191, AND, near Boom Plaza, Sushant Lok III Extension, Sector 57, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4203485,77.0762541,+917838910402,,https://www.irvincosmetics.com/,"Skin care clinic, Cosmetic dentist, Cosmetic surgeon, Dentist, Dermatologist, Endodontist, Hair transplantation clinic, Laser hair removal service, Orthodontist, Plastic surgeon","{""Monday"": ""Closed"", ""Tuesday"": ""3 to 7\u202fPM"", ""Wednesday"": ""3 to 7\u202fPM"", ""Thursday"": ""Closed"", ""Friday"": ""3 to 7\u202fPM"", ""Saturday"": ""3 to 7\u202fPM"", ""Sunday"": ""3 to 7\u202fPM""}",4.8,162,ChIJJ1QUGYjjDDkRqvtiQUDI3vM,https://www.google.com/maps/search/?api=1&query=IRVIN%20COSMETICS&query_place_id=ChIJJ1QUGYjjDDkRqvtiQUDI3vM,https://lh3.googleusercontent.com/p/AF1QipND24HmpA06YqVwcz-nxGqEDA5b_YpOQkELh9VW=w408-h306-k-no,"Credit Cards Accepted, Appointment Required",ggm.irvincosmetics.83@antidote-temp.com,false,pending,unclaimed
Dr. DJS Tulla,dr-djs-tulla,,"my side, Jain Hospital, 1499 P, Sector 46, Near Mayfield Garden Signal Lights Gurugram, Haryana. 1499-P,Sector-46,Gurgaon. Tomorrow 10 am confirmation from, India",Gurugram,Haryana,India,,28.4774,77.099823,+919811459291,,,Plastic surgeon,,5,30,ChIJM9xxxUAZDTkRz-k6afMfmV0,https://www.google.com/maps/search/?api=1&query=Dr.%20DJS%20Tulla&query_place_id=ChIJM9xxxUAZDTkRz-k6afMfmV0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pu-4gTLuTLIYnIRNaB4Lgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.00644&pitch=0&thumbfov=100,"Wheelchair Accessible, Appointment Required",ggm.drdjstulla.84@antidote-temp.com,false,pending,unclaimed
USHA HOSPITAL,usha-hospital,,"Chungi No.: 1, Gurgram Road, adjacent to Eldeco Society, near Tata Motors Showroom, Sohna, Sohna Rural, Haryana 122103, India",Gurugram,Haryana,India,122103,28.2602334,77.066269,+919518247365,,https://usha-hospital.com/,"Urologist, Cancer treatment center, Cardiologist, General practitioner, Gynecologist, Infectious disease physician, Nephrologist, Orthopedic surgeon, Pain management physician, Plastic surgeon","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.8,106,ChIJd4lBfGElDTkRJskcYPTkqNQ,https://www.google.com/maps/search/?api=1&query=USHA%20HOSPITAL&query_place_id=ChIJd4lBfGElDTkRJskcYPTkqNQ,https://lh3.googleusercontent.com/p/AF1QipPx59N0_C-e4b0rHTSyj-Pwb4SRy0AMu326ugdM=w426-h240-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",ggm.ushahospital.85@antidote-temp.com,false,pending,unclaimed
UPKAR MULTISPECIALITY HOSPITAL,upkar-multispeciality-hospital,,"Delhi alwar road, near Honda agency, Shahid Smarak, Sohna, Gurugram, Haryana 122103, India",Gurugram,Haryana,India,122103,28.2523276,77.0696891,+917030009010,,,"Private hospital, Hospital","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.4,17,ChIJXzHOGNMlDTkR9MsXDfuWasQ,https://www.google.com/maps/search/?api=1&query=UPKAR%20MULTISPECIALITY%20HOSPITAL&query_place_id=ChIJXzHOGNMlDTkR9MsXDfuWasQ,https://lh3.googleusercontent.com/p/AF1QipP5Hz29GkN_8yfmrZJoThoINoqNGGaNJ3SU0EWv=w408-h306-k-no,Wheelchair Accessible,ggm.upkarmultispeciality.86@antidote-temp.com,false,pending,unclaimed
Excellence Esthetics by Dr. Jitender Taneja,excellence-esthetics-by-dr-jitender-taneja,,"Shop No 52 (1st floor Sector 5 Huda Market, next to HDFC Bank, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4796979,77.0208544,+917827798871,,https://www.excellenceesthetics.com/,"Skin care clinic, Dermatologist","{""Monday"": ""5 to 8\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10\u202fAM to 1\u202fPM, 5 to 8\u202fPM"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""10\u202fAM to 3\u202fPM""}",4.8,138,ChIJE_Y1DNwZDTkRD0S-MrOJ8Fg,https://www.google.com/maps/search/?api=1&query=Excellence%20Esthetics%20by%20Dr.%20Jitender%20Taneja&query_place_id=ChIJE_Y1DNwZDTkRD0S-MrOJ8Fg,https://lh3.googleusercontent.com/p/AF1QipP-hV_q8rGCNWfifBLcMJMKQAnAFWyoInf3jrOO=w408-h544-k-no,"Digital Payments, Appointment Required",ggm.excellenceestheticsb.87@antidote-temp.com,false,pending,unclaimed
Estique Dermatology Aesthetic Clinic Gurgaon,estique-dermatology-aesthetic-clinic-gurgaon,,"Plot No. 1021, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4598672,77.0451313,+917838265456,,https://www.estiqueclinic.com/,"Skin care clinic, Hair removal service, Hair transplantation clinic, Health consultant, Laser hair removal service, Dermatologist","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 7\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.4,329,ChIJCyDyJVAYDTkRD3XzNI1Nb2Y,https://www.google.com/maps/search/?api=1&query=Estique%20Dermatology%20Aesthetic%20Clinic%20Gurgaon&query_place_id=ChIJCyDyJVAYDTkRD3XzNI1Nb2Y,https://lh3.googleusercontent.com/p/AF1QipMFo6TX-w7CUdSCmT7eX8N-ceTze8SvQg7Z0pY=w408-h272-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted",ggm.estiquedermatologyae.88@antidote-temp.com,false,pending,unclaimed
"Amyra Aesthetics - Hair Transplant, Botox, Fillers, Threads, Tattoo removal",amyra-aesthetics-hair-transplant-botox-fillers-threads-tattoo-removal,,"Pink Town House Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",Gurugram,Haryana,India,122002,28.494031,77.099706,+919818606686,,http://www.amyraaesthetics.com/,"Skin care clinic, Cosmetic dentist, Laser hair removal service, Hair transplantation clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.8,110,ChIJYSL09jYZDTkRLP42_Nu2uJ4,https://www.google.com/maps/search/?api=1&query=Amyra%20Aesthetics%20-%20Hair%20Transplant%2C%20Botox%2C%20Fillers%2C%20Threads%2C%20Tattoo%20removal&query_place_id=ChIJYSL09jYZDTkRLP42_Nu2uJ4,https://lh3.googleusercontent.com/p/AF1QipNw-IYd-RX51TdJfooAgp_LfRu5_ajRjuBof-cZ=w408-h272-k-no,"Wheelchair Accessible, Appointment Required",ggm.amyraaestheticshairt.89@antidote-temp.com,false,pending,unclaimed
Tooth Zone,tooth-zone,,"First Floor, 855/210, Dhanwapur Rd, near Shani mandir chowk, Sector 3A, Laxman Vihar Phase 2, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4787597,77.0086805,+917982650993,,http://www.toothzoneaesthetics.in/,Dental clinic,"{""Monday"": ""10:30\u202fAM to 2\u202fPM, 4:30 to 8\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 2\u202fPM, 4:30 to 8\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 2\u202fPM, 4:30 to 8\u202fPM"", ""Thursday"": ""10:30\u202fAM to 2\u202fPM, 4:30 to 8\u202fPM"", ""Friday"": ""10:30\u202fAM to 2\u202fPM, 4:30 to 8\u202fPM"", ""Saturday"": ""10:30\u202fAM to 2\u202fPM, 4:30 to 8\u202fPM"", ""Sunday"": ""11\u202fAM to 2\u202fPM""}",4.9,75,ChIJw7Hz7fQZDTkRTnw5qUuVVaE,https://www.google.com/maps/search/?api=1&query=Tooth%20Zone&query_place_id=ChIJw7Hz7fQZDTkRTnw5qUuVVaE,https://lh3.googleusercontent.com/p/AF1QipMFoS8_efWiaQY7wjkdJZB7HwZRHblyfvdlbkuG=w408-h306-k-no,"Wheelchair Accessible, Credit Cards Accepted, Appointment Required",ggm.toothzone.90@antidote-temp.com,false,pending,unclaimed
Advanced Wellness,advanced-wellness,,"E -199 -phase, 2, Windchants Rd, New Palam Vihar, Esperion, Choma, Gurugram, Haryana 122017, India",Gurugram,Haryana,India,122017,28.5181046,77.0167629,+917429767676,,https://www.advancedwellness.in/,"Skin care clinic, Allergist, Cosmetic surgeon, Dermatologist, Doctor, Hair removal service, Hair transplantation clinic, Laser hair removal service, Specialized clinic","{""Monday"": ""Closed"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""10\u202fAM to 9\u202fPM"", ""Saturday"": ""10:30\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 7\u202fPM""}",4.8,115,ChIJidapHpEbDTkRpbFu0EopG6I,https://www.google.com/maps/search/?api=1&query=Advanced%20Wellness&query_place_id=ChIJidapHpEbDTkRpbFu0EopG6I,https://lh3.googleusercontent.com/p/AF1QipP8atrEdxYC1gn-xQA7eJjq_jA0LKJG4a6DV2cQ=w408-h272-k-no,"Wheelchair Accessible, Free Parking, Credit Cards Accepted, Appointment Required",ggm.advancedwellness.91@antidote-temp.com,false,pending,unclaimed
Derma Studio Skin Clinic,derma-studio-skin-clinic,,"1110, basement, design studio Landmark- soga, near huda market 40, Sector 40, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4470336,77.0557171,+917703934767,,,"Skin care clinic, Dermatologist","{""Monday"": ""Closed"", ""Tuesday"": ""11\u202fAM to 7\u202fPM"", ""Wednesday"": ""11\u202fAM to 7\u202fPM"", ""Thursday"": ""11\u202fAM to 7\u202fPM"", ""Friday"": ""11\u202fAM to 7\u202fPM"", ""Saturday"": ""11\u202fAM to 7\u202fPM"", ""Sunday"": ""11\u202fAM to 7\u202fPM""}",4.8,463,ChIJD3oVhzkZDTkRFbXbOlolCBs,https://www.google.com/maps/search/?api=1&query=Derma%20Studio%20Skin%20Clinic&query_place_id=ChIJD3oVhzkZDTkRFbXbOlolCBs,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noD12iuLA6emUqZ-RnsHuHo4sTgTBLZ8oQtq2KNKtpg2CyIEJV3L4ZLQCSXLcQ9EHLmhR3j9LxbLhW7YAcAjOFMu76nMuGj3DIdQvNuI6MI0MX5b4oUo44ZzVynsLBhwu6mcZsh=w426-h240-k-no,Credit Cards Accepted,ggm.dermastudioskinclini.92@antidote-temp.com,false,pending,unclaimed
Cult Aesthetics | Hair Transplant in Gurgaon | Dr. Gaurav Solanki - Hair Transplant Surgeon in Gurgaon,cult-aesthetics-hair-transplant-in-gurgaon-dr-gaurav-solanki-hair-transplant-surgeon-in-gurgaon,,"Building Number 67, Residency Green, Jal Vihar Colony, Sector 46, Gurugram, Haryana 122003, India",Gurugram,Haryana,India,122003,28.4399769,77.0550406,+919990449555,,https://cultaesthetics.in/,"Skin care clinic, Dermatologist, Laser hair removal service, Hair transplantation clinic, Transplant surgeon","{""Monday"": ""9\u202fAM to 9\u202fPM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""9\u202fAM to 9\u202fPM"", ""Thursday"": ""9\u202fAM to 9\u202fPM"", ""Friday"": ""9\u202fAM to 9\u202fPM"", ""Saturday"": ""9\u202fAM to 9\u202fPM"", ""Sunday"": ""9\u202fAM to 9\u202fPM""}",4.8,457,ChIJq6oXPYkYDTkR3i0j28vGeGQ,https://www.google.com/maps/search/?api=1&query=Cult%20Aesthetics%20%7C%20Hair%20Transplant%20in%20Gurgaon%20%7C%20Dr.%20Gaurav%20Solanki%20-%20Hair%20Transplant%20Surgeon%20in%20Gurgaon&query_place_id=ChIJq6oXPYkYDTkR3i0j28vGeGQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzNbLuCGE6K6R_yw4UJNkXzQZ5MWQxwDIVHPaTU6aSHRgrtayIZ-4mPx2O26ANy_6XyyOcOP2ISsjHwmetB0xDUy4tzaK0wwJiSrqr1JB2PkWCzXkHqUSogu1uW2gHpBf7d6rXfw=w408-h306-k-no,"Credit Cards Accepted, Appointment Required",ggm.cultaestheticshairtr.93@antidote-temp.com,false,pending,unclaimed
Rejuva Skin Clinic,rejuva-skin-clinic,,"Plot no 767-P, Sect 39, Gurgaon, Haryana, Near Cyber park, Gurugram, Haryana 122002, India",Gurugram,Haryana,India,122002,28.4410168,77.0547724,+918860037258,,http://www.rejuvaskinclinic.in/,"Skin care clinic, Dermatologist","{""Monday"": ""4 to 6:30\u202fPM"", ""Tuesday"": ""4 to 6:30\u202fPM"", ""Wednesday"": ""4 to 6:30\u202fPM"", ""Thursday"": ""4 to 6:30\u202fPM"", ""Friday"": ""4 to 6:30\u202fPM"", ""Saturday"": ""4 to 6:30\u202fPM"", ""Sunday"": ""Closed""}",4.6,61,ChIJJ-u9BTYZDTkRwc4QqZ7BiKc,https://www.google.com/maps/search/?api=1&query=Rejuva%20Skin%20Clinic&query_place_id=ChIJJ-u9BTYZDTkRwc4QqZ7BiKc,https://lh3.googleusercontent.com/p/AF1QipMvW6QVGqmNVBvWPjPnm_FBGetR7GUcwNldzw34=w408-h725-k-no,Wheelchair Accessible,ggm.rejuvaskinclinic.94@antidote-temp.com,false,pending,unclaimed
Aesthetic Dental Care and Implant Centre,aesthetic-dental-care-and-implant-centre,,"shop no. 93, Huda, Sector 23, Gurugram, Haryana 122017, India",Gurugram,Haryana,India,122017,28.5110095,77.0481484,+919667182376,,,Dental clinic,"{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.9,55,ChIJuwUDJfcZDTkR64DNf3DoVk0,https://www.google.com/maps/search/?api=1&query=Aesthetic%20Dental%20Care%20and%20Implant%20Centre&query_place_id=ChIJuwUDJfcZDTkR64DNf3DoVk0,https://lh3.googleusercontent.com/p/AF1QipN25k_6DQzEmOrwpKH3BHE2TQrANBVCi3wzl326=w408-h725-k-no,Wheelchair Accessible,ggm.aestheticdentalcarea.95@antidote-temp.com,false,pending,unclaimed
Citrine Clinic - Dr. Niti Gaur,citrine-clinic-dr-niti-gaur,,"SCO- 19, Huda Market Rd, Sector 15 Part 2, Market, Gurugram, Haryana 122001, India",Gurugram,Haryana,India,122001,28.4576722,77.0446401,+919868649805,,http://www.citrineclinic.com/,"Skin care clinic, Hair replacement service, Hair transplantation clinic, Laser hair removal service, Dermatologist, Tattoo removal service","{""Monday"": ""10\u202fAM to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 7\u202fPM"", ""Friday"": ""10\u202fAM to 7\u202fPM"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.7,1087,ChIJG81dZKMZDTkRptevUZ4LYlU,https://www.google.com/maps/search/?api=1&query=Citrine%20Clinic%20-%20Dr.%20Niti%20Gaur&query_place_id=ChIJG81dZKMZDTkRptevUZ4LYlU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqwaWsqpURaxBRjrmVJRUNM0ygMubTP-3gJ8MdSlwvyzUTylIeZCdR_xMSPRHxZs53eZyLVm4seFEL3W2cHq7iwupM4Nw_SX-sNIu0uexhLADivkz-YX8GQ5vgTQUu0EzGkXNPQ=w408-h306-k-no,Credit Cards Accepted,ggm.citrineclinicdrnitig.96@antidote-temp.com,false,pending,unclaimed
